draw,precip_scale,evap_scale,qin_scale,net_unresolved_m_per_day,weighted_MAE_m,skill_vs_frozen,final_level_m
348,1.2189198211090564,2.1355090539338755,0.767856786654437,-0.0002879544134001465,0.14765050571793442,0.7074629730776792,1552.4922782572978
349,1.3298673211109084,2.3170244215505353,0.7591011501431044,-0.0002590981345955062,0.1511972885363132,0.7004358024236903,1552.3701511682991
350,1.2443455556181606,2.4437898175652353,0.7076363755956828,-0.0002838115212425714,0.5316291004070636,-0.053306222706556605,1551.4729596003895
351,1.1976563235969941,2.2168581427408016,0.7127285269287755,-0.00024049380683453404,0.2364085262072379,0.531608462433105,1552.0994229212731
352,1.2828730728726385,2.2204460101367687,0.7254215314034347,-0.0002429159964152477,0.14915962236675046,0.7044729901068996,1552.4737903415837
353,1.1808843212855593,2.094673059989789,0.8278951511769918,-0.00024712388615367987,0.15621099588194023,0.6905022432149582,1552.5753084456364
354,1.3299903658020478,2.0608449949302763,0.7483969605243623,-0.0002441831223258177,0.4673508007539335,0.07404710117619884,1553.2576209249673
355,1.1669284675083398,2.2963576925391798,0.7431037526213411,-0.00024563988644682607,0.42017195718750394,0.1675216108871408,1551.720141083754
356,1.283850132567383,2.2324138809799527,0.7201763836660849,-0.00027105609512389464,0.148321603702358,0.706133339913321,1552.4035764001455
357,1.2118248875552575,2.3532794824799264,0.7335145092751838,-0.0002892914010117598,0.4399777962903105,0.12828069356915084,1551.667588076659
358,1.2166593464192756,2.445416675711096,0.7059282491714497,-0.00024397635586497342,0.580997440069612,-0.15111873773148132,1551.3820478102239
359,1.2448301050013686,2.2667150757042736,0.7208887970466176,-0.0002813933925388016,0.22764933767062676,0.5489628694518481,1552.1045531495201
360,1.1625036169394802,2.423748266567165,0.7821829692217422,-0.0002642906437124966,0.6336433533370445,-0.2554250445197985,1551.288080079598
361,1.2049529456286665,2.4959233975517456,0.7352583711932166,-0.000284713969241876,0.6981318572487031,-0.38319484194280595,1551.151038394723
362,1.2011774266334925,2.354226669560877,0.736638914997561,-0.0002480068388836505,0.4441158616117899,0.12008202658545275,1551.6608822152155
363,1.2378365243218137,2.302520689369329,0.7316578487874109,-0.00027546865949388123,0.29119435067389926,0.42306239190638173,1551.9683464337825
364,1.2071895040105467,2.2087088935073598,0.7011019208621598,-0.00027392248530509316,0.22554696824388515,0.5531282524188816,1552.1237910338705
365,1.1956132229240821,2.4295811876007245,0.79067270305314,-0.0002749594751810963,0.5649499192686395,-0.11932410213735212,1551.4129777299765
366,1.2982919339356578,2.1043629059684568,0.7661226291134002,-0.00024532437818904876,0.33197351515865287,0.3422674397947,1552.9875339718858
367,1.3922389792334677,2.3240441622644394,0.7524666961689765,-0.0002887112734263983,0.17691249001877488,0.6494867822912516,1552.5836962243898
368,1.3560192886462175,2.0692079696392773,0.7220229011040648,-0.0002617215509592368,0.49005053796648307,0.029072560765460276,1553.2955538708516
369,1.1892532511568306,2.260368561056424,0.7993310163398817,-0.00026153177845835525,0.2834535560476456,0.43839907521112087,1551.9925939726215
370,1.24861658594053,2.1202141650660575,0.6963388341461355,-0.00025840745917386646,0.16755521720332178,0.6680261618634626,1552.620883336017
371,1.2184591977668635,2.398476864463113,0.8190522280037288,-0.00028898707821750874,0.4476105946579876,0.11315798111570752,1551.6402779145037
372,1.327441512147182,2.228231148001604,0.7602654598921179,-0.0002760295786447539,0.18898338987921096,0.6255709471217137,1552.6513168523659
373,1.2103606697528329,2.369079472020912,0.7593847071768722,-0.0002847535262807195,0.4517297307462649,0.10499681824739293,1551.6409982799978
374,1.2528522808642055,2.4289212188296596,0.6967804240766378,-0.00024878177698786766,0.4763143213749241,0.05628785503971234,1551.5827720073935
375,1.3608451161640893,2.3789451643271358,0.7387656164659515,-0.00028808678129475253,0.17024105163076456,0.6627047712296188,1552.2408017065916
376,1.3004469383815913,2.43165442329091,0.7842191839096385,-0.00028818376034527374,0.33740465308238593,0.3315068336370134,1551.8461133118674
377,1.165187118845153,2.444712798249508,0.7405094544989576,-0.0002888395540315828,0.7028530040043538,-0.39254875664053435,1551.1554048872576
378,1.353525924214514,2.070603854099593,0.7376192559467358,-0.0002766744887154365,0.484406992416735,0.04025400595182416,1553.283519958025
379,1.2576953159882587,2.457452764857884,0.8136028627272303,-0.0002879972535725105,0.45965539911279923,0.0892938482572494,1551.603511304666
380,1.1904604377532366,2.3313898026964823,0.7924864917640168,-0.00026269875689236417,0.40261432290004623,0.20230820446680908,1551.7434641421212
381,1.1824965634509985,2.0716434843007367,0.685813035096088,-0.00025208027831598935,0.1450417242087463,0.7126317002884464,1552.4920807734986
382,1.259538764974809,2.284024596270022,0.8065093173013221,-0.00026759708469788115,0.1784204943120101,0.6464990032085853,1552.222129368004
383,1.3141972241913127,2.2559574039977917,0.7529662461216658,-0.00025266118792082875,0.15485547354869952,0.6931879128058946,1552.5113454148013
384,1.3508657854063577,2.200938257278689,0.818187275051805,-0.0002516484043284578,0.3242492602009276,0.35757135338128565,1552.9392611804685
385,1.3391884051810126,2.4042839355595382,0.739533795269787,-0.00025940487911699987,0.2214856188935324,0.5611749235661839,1552.0866091205492
386,1.1892519130604668,2.1838440985060696,0.714444824838056,-0.0002430371746099448,0.2049367264396882,0.5939629169006138,1552.176105433247
387,1.3525992949494496,2.04790409018387,0.7974179454295169,-0.00027769974264563077,0.5571730041100832,-0.10391585393631098,1553.426371730183
388,1.2734489646915872,2.4128598450092045,0.6914113745321102,-0.00026752256627610437,0.4141542781955601,0.17944431926335958,1551.7044726866645
389,1.302972534683842,2.1790041496596424,0.7812184756876759,-0.00026498550590743343,0.22486307004259332,0.5544832463997735,1552.7488635182797
390,1.2451741532448792,2.268989526060068,0.7599291281613652,-0.0002541978659054076,0.19858137102931372,0.6065546568865052,1552.1697299454704
391,1.2116238893437026,2.39758491905959,0.7789936543580694,-0.00024968228568205027,0.46770704490182596,0.07334128169135379,1551.6045879311405
392,1.3334688159805717,2.4624948255144186,0.7849104617025415,-0.0002816218112546485,0.31039427549289544,0.38502196057585103,1551.8917431788864
393,1.3260279055806565,2.368127069549503,0.8003042121899383,-0.0002496780986181079,0.17202906295376097,0.6591622197565338,1552.2336804782235
394,1.1559139474712785,2.0489806460351327,0.8010367857686451,-0.00026613864435728586,0.15348685496973719,0.6958995297294773,1552.57397249907
395,1.2397936525966138,2.200460169781895,0.7101013170819458,-0.0002450293802318881,0.15658138238609087,0.6897684037593497,1552.3337597090845
396,1.3070274439498184,2.4297180764781148,0.777890640568612,-0.0002458256666674996,0.3031441938017553,0.39938640404698833,1551.9150966539394
397,1.2352505373350542,2.1036971024553672,0.6930774891847264,-0.0002475517888462732,0.16738388983005148,0.6683656093998134,1552.6258814341184
398,1.228664113550683,2.11232601061238,0.731837344953102,-0.0002829636456459614,0.1576987018290332,0.6875546808440671,1552.5781183449785
399,1.2350739975824914,2.062737995902817,0.7270704416232602,-0.00024816961807863825,0.23387594712259632,0.5366262112871593,1552.805513659637
400,1.3565061676074415,2.3033381985530736,0.6926228080655134,-0.00028999745057773025,0.15046298048279444,0.7018906724478531,1552.42748376814
401,1.2824377316169127,2.1193389347276836,0.7628753362841273,-0.00027315111615986657,0.25808713420869955,0.4886570651336122,1552.8356138712452
402,1.1601974219810633,2.432383889269452,0.8167565926288475,-0.00028837036112618926,0.6440620680216981,-0.2760674378755179,1551.265131042766
403,1.376388426150161,2.2737852768310454,0.8120418567821861,-0.00026493942065073533,0.25486769874400506,0.49503566894963436,1552.7797887183297
404,1.3715307835060069,2.314856008844226,0.7608681154449103,-0.0002478486785573001,0.1724178000071253,0.6583920227206834,1552.573535982907
405,1.1518645401398135,2.1641508295362324,0.7373431666991216,-0.000261495994583062,0.24721784387201845,0.5101921751177427,1552.0887578508598
406,1.3938020450200115,2.4846651587893205,0.8194101178133876,-0.0002663374661134952,0.1945952898823277,0.6144522006310424,1552.134975123805
407,1.3835102379071142,2.4602447551153674,0.707131149467342,-0.0002827695060639229,0.2429138473006563,0.518719598405242,1552.0278544381667
408,1.2262134422448596,2.3862609344090506,0.6833586946563055,-0.00026884196934461507,0.48380422505591214,0.04144825700300436,1551.5782398896074
409,1.2894357556654978,2.3233053918591464,0.7411487767654713,-0.0002899414628513997,0.2138671948072828,0.5762691565401123,1552.120316642763
410,1.3616274538434177,2.4868137562785817,0.8320327160817235,-0.00026997287779497836,0.2539455309386283,0.4968627417848859,1551.997386103221
411,1.1812112129505639,2.3750732380068516,0.7501023139447198,-0.0002543060509663174,0.5207128201181893,-0.03167801245945734,1551.5107416178419
412,1.1780772771402495,2.152414014360948,0.7685612396038554,-0.00029068619793749746,0.1782222985453852,0.6468916845613184,1552.2526535859663
413,1.2830228045210283,2.4098686716493765,0.7933199457067226,-0.00027465967786214046,0.3287424483068153,0.3486690886480368,1551.8684182706031
414,1.2020352293126344,2.3534967169718524,0.7126169759667056,-0.0002678822409268827,0.4655318167314602,0.07765101824621601,1551.6201415487017
415,1.3065676386393,2.1603489976850594,0.7130173105931022,-0.0002805675834524507,0.21592429464596086,0.5721934653126209,1552.7348654851758
416,1.3244595473763583,2.1177753524709715,0.7357010678371231,-0.00028245780431561716,0.3345319175922237,0.3371985276501157,1552.9850816583498
417,1.1933319219814118,2.2345141976832577,0.6936929828631012,-0.0002874576865377208,0.3079080336646104,0.3899479023402894,1551.9521397893955
418,1.346904851495412,2.236249318455077,0.7744932886501399,-0.0002702201214265359,0.22544693961090098,0.5533264371711655,1552.7312363423162
419,1.283148297417949,2.393727690727604,0.7320230646461292,-0.00026668635329483124,0.33527004833441504,0.33573608380848663,1551.861172082332
420,1.2046477866442704,2.4342186203073832,0.6972732106904608,-0.000268587693452045,0.6078438482971179,-0.2043089954162105,1551.334239994166
421,1.2938043199209917,2.0902526424193733,0.7273281760369135,-0.0002442360809221455,0.3217471256417934,0.3625287830990479,1552.9725339403851
422,1.389349132914672,2.1136151387880258,0.7768886763255648,-0.0002408663247437793,0.5389457328540375,-0.06780252187406521,1553.3723671816117
423,1.2931127357382255,2.1265274667799705,0.7716301350530783,-0.0002614760078519228,0.2808404097988963,0.4435764501940599,1552.8790757500603
424,1.2458774413952203,2.404443674333039,0.719826653373631,-0.0002892546665466501,0.4563767659374748,0.09578973932660051,1551.624548010647
425,1.2251085500016274,2.3956558502124206,0.6926028942365463,-0.00025740663326608254,0.4909068978331318,0.027375871897739157,1551.562670401583
426,1.3590502660341752,2.2883614725438006,0.8220365929542985,-0.0002714402059937676,0.20009472773203657,0.6035562731807749,1552.6586303943627
427,1.2336359928483571,2.3190303231801424,0.7565954825114374,-0.00024075516995681736,0.29625443177462996,0.413036953293788,1551.9552246427993
428,1.2208396328663496,2.4405755962882987,0.803396232654312,-0.00023849420813148078,0.49853602272583947,0.012260437627603205,1551.5356686532275
429,1.3265856042652024,2.305702771907668,0.7609110400197979,-0.00025917822888954706,0.15005089895420323,0.702707121430791,1552.3968741202507
430,1.3245820277044478,2.2964568539570167,0.7113455189711833,-0.00026760288806551737,0.15268108182728937,0.6974959921209835,1552.354315216842
431,1.1733740142604778,2.4813675156107347,0.6824880272419104,-0.00023871501374906766,0.7592474712115744,-0.5042819992152989,1551.0455258515683
432,1.3673670761662717,2.1556063697846546,0.7467767871746227,-0.0002869755234161702,0.37670423665950015,0.2536433459162408,1553.051397402904
433,1.3806095592585572,2.4285048488725476,0.7965791739948689,-0.00028496047773502467,0.1716128193487512,0.6599869149791672,1552.2265975764826
434,1.2617009644470558,2.0763270621340113,0.8282411290022691,-0.00024083073932425745,0.33359132628992066,0.3390621025954693,1553.0001568150626
435,1.3981285935998784,2.0895968929380437,0.7123345980579737,-0.000277238107913769,0.5422319478231026,-0.07431343460141093,1553.3839131075995
436,1.1621856154891634,2.064648675709058,0.79949808356545,-0.0002486224824685387,0.15209872616822598,0.698649801871146,1552.562453902393
437,1.1576538639115157,2.3644074985250167,0.6843818235951519,-0.00024088334713875815,0.5930706688776713,-0.17503918719888611,1551.3806464393203
438,1.3745663753034538,2.3230919717765843,0.7316190019605233,-0.00025109742284550924,0.1615121421225026,0.6799991870083164,1552.521305147476
439,1.3488336129369531,2.182621973056703,0.7319838153362476,-0.00027768988375797226,0.285215731182949,0.43490771246575444,1552.8683936457087
440,1.2204876343920867,2.0488617130386215,0.8168634601276251,-0.00026763500749475667,0.2666790427064973,0.47163408674750384,1552.8749962483666
441,1.3189283307442046,2.4117310450912184,0.748782802450062,-0.0002583782094083678,0.2707433429006079,0.46358156915182236,1551.9836176421343
442,1.2424056995427784,2.1324560780144073,0.7318206266585956,-0.00028755175709914036,0.1564452312162563,0.6900381573795065,1552.5645071356885
443,1.2784468864180705,2.319048053856193,0.7697403040144822,-0.0002900389259276895,0.21421668888831458,0.5755767108292437,1552.1198825827191
444,1.290143122655364,2.0605851124761774,0.7044252084663513,-0.00028162664505369654,0.33026284480031887,0.3456567571440572,1552.9963665287469
445,1.157489092729493,2.483423381506663,0.8229167228494773,-0.00024229970160001465,0.7123685943239441,-0.4114018075526764,1551.1283776318412
446,1.3799699449143599,2.483997816358534,0.7447057301262637,-0.00026996018288794694,0.26080177604543464,0.48327859894945635,1551.9862257615225
447,1.3381903947713818,2.205664498719924,0.6870149827169609,-0.00028689187572204544,0.1985111922273997,0.6066937007588245,1552.6809293139072
448,1.2790777277467584,2.421134991239158,0.8260708147011816,-0.00028089910228448707,0.3392922964725512,0.32776688311965163,1551.844222663997
449,1.1785894727199988,2.0857277925542808,0.7558412387213851,-0.0002582201325771185,0.14628250485958108,0.7101733661236358,1552.501729716015
450,1.3639948073665733,2.251967723210286,0.7891290063962751,-0.0002677273630234448,0.2470486534704538,0.5105273887143156,1552.771411910287
451,1.3074588667776843,2.288810323982721,0.6830377803504688,-0.0002625137211341795,0.16544665591691796,0.6722038126395897,1552.2775130954635
452,1.232434235860069,2.212948751429887,0.8150045429996587,-0.0002795370094708928,0.1540824529247451,0.6947194832802503,1552.3469969736618
453,1.3486473909966954,2.0729916694480894,0.7682890544971046,-0.00025190338800533824,0.49987256500967325,0.009612372833191718,1553.3133045833256
454,1.3348138141268158,2.3627231509497557,0.7758951955341554,-0.0002681558574097477,0.16972023260992677,0.6637366596554637,1552.2448082366313
455,1.3134135794266237,2.1711733109561586,0.7916864563882371,-0.00025933339689747256,0.2679792636055178,0.46905798479450156,1552.839382762749
456,1.2381302872187259,2.107404599005171,0.7216246114303216,-0.0002497141915617977,0.176549445537433,0.650206075142271,1552.6568160492643
457,1.2334482316666424,2.4418407175156873,0.6911240802971893,-0.00027649120969372535,0.560746661655097,-0.11099627095468545,1551.4196761756634
458,1.216831964814479,2.4190488699935715,0.7097107975783151,-0.00025584514971811935,0.5387362227454099,-0.06738742363928396,1551.4668786747534
459,1.1957915314093863,2.0601936775259073,0.6885871988671488,-0.0002586218770672506,0.15587430561580706,0.691169320980587,1552.5869707187026
460,1.2851635237199988,2.2781755784680704,0.7550707305549567,-0.0002762955967724415,0.16349829712687272,0.6760640573779764,1552.2867617834092
461,1.2584825602169076,2.083354751447371,0.7819231655805952,-0.000275461985300667,0.2720469974003985,0.4609986642735201,1552.874608796838
462,1.2930541566187692,2.3883539032355023,0.7481402252531809,-0.00024203053133005836,0.28285378728308075,0.4395873852028377,1551.9656945734341
463,1.38545123015265,2.439409757140466,0.7133481692448287,-0.00027192395501370156,0.20175213098180164,0.6002724929001715,1552.1260152602188
464,1.2095471504923268,2.0758754865622002,0.7203480079534086,-0.0002714921845643827,0.16338827251538007,0.6762820469647906,1552.617748874055
465,1.3977903779137038,2.1760888803067933,0.7977278423113047,-0.000252203829919672,0.4619125697623106,0.08482176068901714,1553.2069313111913
466,1.1940162033466788,2.4471777636526384,0.7463299181300088,-0.00028594642340092226,0.6329130215944524,-0.25397805268183604,1551.283076579416
467,1.2316140102103215,2.2968473205856017,0.7632491576531297,-0.0002522071057615432,0.2660229913100377,0.4729339084047026,1552.0196950397471
468,1.3004742838296999,2.3365306669401904,0.7710039361797761,-0.0002507077600044124,0.18379914592632823,0.6358423871377307,1552.1955457934935
469,1.3522509038676571,2.4460885195858086,0.7043116527910692,-0.0002604814986638316,0.2802642762112399,0.4447179322771966,1551.9576037278257
470,1.3076201305476034,2.4477846548618265,0.729869435266439,-0.0002873135121883098,0.3804819872600102,0.2461585633633221,1551.759580079819
471,1.373402817971367,2.4972500705784104,0.715751469822199,-0.000266805151654168,0.3127957570938319,0.38026395257357115,1551.8809839576084
472,1.2350328873665024,2.1140087674930403,0.8154821572078306,-0.0002590715151322469,0.20238138770884345,0.5990257589915771,1552.720459124099
473,1.3203425274675165,2.404437863593969,0.7118217382320898,-0.00027641210845244686,0.2862528682840148,0.4328528532386806,1551.9547306822649
474,1.3846465495948501,2.3399651330793034,0.7531293038937822,-0.0002560981356517568,0.16407575150559092,0.67491995843763,1552.5274797076663
475,1.399704028888597,2.338246639690637,0.6884595484032393,-0.0002534519875544225,0.1638128941539021,0.6754407525100501,1552.526958708334
476,1.2811397425998654,2.2137421871759595,0.8032733204074755,-0.00025983537017403225,0.16188569126636082,0.6792590814772022,1552.5635282082458
477,1.3040632537709587,2.118818649832702,0.7812777644423659,-0.0002842173465518807,0.3130203391089169,0.3798189926686,1552.9431488948505
478,1.2387476177454912,2.092082417524786,0.6839214436574078,-0.00026333618313944114,0.17496351584264064,0.6533482462819261,1552.6555474603974
479,1.34672681245239,2.1211019601468184,0.7399733394895917,-0.00026655484811343203,0.3909154230100209,0.2254870034519465,1553.0916657309967
480,1.2773938619475218,2.218327964526434,0.6858309868907702,-0.00025317035536509774,0.1480643722902137,0.7066429874229846,1552.4011702753337
481,1.2537803045080718,2.197228793115477,0.7616498156281908,-0.00024564426835777117,0.14798214062202678,0.7068059114008829,1552.4656733492616
482,1.218816738521335,2.1635749100661616,0.7046407660526595,-0.0002688065705350205,0.15630638680658124,0.6903132470624955,1552.339824510984
483,1.1663751993025264,2.0580793648139526,0.750520454461466,-0.00024378531856276528,0.1499313373320425,0.70294400650823,1552.551292218481
484,1.4014297408281675,2.266708347841999,0.7637571104946753,-0.00028061314983291276,0.2864476379008329,0.4324669600488015,1552.8430561831765
485,1.2339506791986568,2.2469530495933157,0.7480468719229687,-0.0002634771401752353,0.198884388631581,0.605954294103856,1552.1738240494353
486,1.3525716223781374,2.3185066947593636,0.7146770862335587,-0.00028374962226373546,0.15079140463470228,0.7012399721708615,1552.3894343332026
487,1.2718501055430949,2.2816225509405252,0.8261869499578376,-0.000289541436424893,0.16315721519258264,0.6767398362688712,1552.2862687597221
488,1.2576709116561056,2.1119927346584384,0.7493317281084451,-0.0002827846703650638,0.20565045678197932,0.5925488170887447,1552.727192647892
489,1.2563036380008679,2.0972821194988294,0.7968510513363027,-0.0002696582679260054,0.256729667067188,0.49134658793471353,1552.8398510305228
490,1.1644240098218124,2.492951492528526,0.8092849501394512,-0.0002499899095743557,0.7249832426648587,-0.4363949608329738,1551.1026877523302
491,1.3685573319779445,2.140818008759762,0.801266707352387,-0.00024100160491509845,0.45936415611486486,0.08987088224919815,1553.2152524832788
492,1.2627392083265785,2.2144035530240336,0.7131003096355552,-0.0002609882529436393,0.15040889199291826,0.7019978369031467,1552.3745208116043
493,1.3847295408299953,2.4387297051661836,0.736931589057976,-0.0002719970348836194,0.19175872411218628,0.6200722322931893,1552.1525286209428
494,1.2468055489028365,2.1263100791858776,0.8305901522111259,-0.00028863474290869703,0.20424427407671322,0.5953348590728742,1552.7187985473868
495,1.327452012063435,2.3211443367882674,0.7022317269774055,-0.0002822649153141719,0.1686666661438578,0.6658240700584979,1552.2569421441578
496,1.2535125495729393,2.2487860839432483,0.7746146232102786,-0.00025195824196073675,0.16251086073884755,0.6780204455652248,1552.295374883047
497,1.3064502276777803,2.063367905651991,0.7496172643060721,-0.00028350414533200464,0.39029613071343866,0.22671399503153622,1553.1090956361597
498,1.290832254642676,2.1953361390965624,0.7940713493462324,-0.0002495800909640695,0.191132332767507,0.6213132890763771,1552.6688638447117
499,1.2231260174809107,2.403354645532714,0.6838750512891064,-0.00027621439699803714,0.5234135386724699,-0.037028892719444206,1551.4991328637539
500,1.2930640546454386,2.213387896259335,0.8183087767902318,-0.00026606877818727623,0.17871049739233555,0.6459244258408736,1552.6286098109272
501,1.3505711676396097,2.401121215410759,0.8339843498552,-0.00028453965262523466,0.17078775082014677,0.6616216069376641,1552.233116763936
502,1.3952703163388105,2.406535416519798,0.8139004463074619,-0.00024134746913541638,0.15475526902035852,0.6933864460561703,1552.4289729984025
503,1.156712845636239,2.1378132226892013,0.8139390768234401,-0.0002741958711262448,0.17177264160416308,0.6596702623052946,1552.2778355059456
504,1.1835353360070249,2.337453691349764,0.7797210870735478,-0.00026802365627199133,0.43937474863099396,0.12947549997019314,1551.6721391581768
505,1.186620515609336,2.393504044135956,0.797847737737201,-0.00024246877324752978,0.503557023237206,0.0023124286138270778,1551.5376976022233
506,1.1638264420443156,2.2635448800100733,0.7037187056835749,-0.00024375573630155774,0.39551359462053626,0.21637673697721815,1551.7759185220727
507,1.205297804012515,2.169817696551441,0.6826297681155182,-0.0002897694934212892,0.1907656398504531,0.6220398105009182,1552.213131378812
508,1.3946178819018353,2.098690787373075,0.7426835982485697,-0.00026959690659555816,0.5413096736533947,-0.07248615102861367,1553.3796902566328
509,1.3895786231257956,2.152646281024159,0.7493241199929623,-0.00025934974297397913,0.4481333461509466,0.11212226392106706,1553.1887261390655
510,1.350565739802889,2.2668571245874594,0.8027144488262016,-0.00025129324374288713,0.21153064556943696,0.5808985153355561,1552.6925752084803
511,1.3114544213021573,2.4549733385616017,0.7837769901168339,-0.0002471929518148535,0.33191641154903917,0.3423805780471001,1551.8528193383888
512,1.3714928965371231,2.271351406289165,0.7459884002532652,-0.00026771704734974673,0.21015472306737032,0.5836246033775371,1552.6872644169273
513,1.2324875949386502,2.3888243990877283,0.7621935216566131,-0.0002905092106513613,0.43509686321439234,0.13795118974316078,1551.667713315906
514,1.3156927392185847,2.237283725156992,0.7306241346319856,-0.0002865169333966553,0.15607788496412217,0.6907659732439213,1552.5239017093445
515,1.2300476061028751,2.2193515343702956,0.8042038505206766,-0.0002827229426269365,0.16248896230020157,0.6780638325086326,1552.2987782800544
516,1.2626001526903181,2.4243615018818825,0.7620967052767369,-0.0002386860418599836,0.4005916108726242,0.20631576380394046,1551.726954605777
517,1.2141494517816933,2.478175017866661,0.8289565285180903,-0.00024536997012477636,0.5658933701720622,-0.12119334275385052,1551.3994737207852
518,1.397085471911765,2.2602207631496616,0.7308780279693193,-0.0002600437917218341,0.2768581039753672,0.4514665139648957,1552.8279628308085
519,1.2988025511821433,2.449212713174517,0.7456502568241251,-0.00026010072874951547,0.3801985777965457,0.24672007692834796,1551.7604239051925
520,1.2911451419321684,2.4285053360884485,0.686864240045753,-0.000286418882941583,0.4118225240294979,0.1840641776779096,1551.7046998293968
521,1.277187470212637,2.4139752835368835,0.8164291862047224,-0.00027927377649865977,0.33681718356782275,0.332670775367942,1551.8510131565056
522,1.4034445569151883,2.462010933948738,0.7939919322554783,-0.00025289130991827625,0.16867636799255864,0.6658048479775385,1552.2389926682608
523,1.2183781112836845,2.1282677483346926,0.6943346904778407,-0.00024276249873171428,0.14595977070872918,0.7108127929140654,1552.4729469567562
524,1.3075763681895072,2.203053747163084,0.6900707776678836,-0.0002801040132890389,0.16151577464420847,0.6799919899649003,1552.5655461106412
525,1.3556382480503828,2.416465787274507,0.6889098166820532,-0.0002629042351364451,0.2351796287554349,0.5340432526506856,1552.0545937536956
526,1.2574198159237202,2.1270620887273375,0.8187025207644185,-0.0002683943235449094,0.2263400957949211,0.5515568444875504,1552.7684810885498
527,1.32417840862016,2.137814537213219,0.7080112655350814,-0.0002526039582269547,0.2986383353384414,0.40831377230882626,1552.9111550478372
528,1.36207954565514,2.233149226116478,0.6947774302866261,-0.0002470163453066338,0.2273630906276039,0.5495300050571348,1552.7382919824859
529,1.203915700707578,2.341952924640433,0.7780657355331175,-0.0002673209668493456,0.40065248381585666,0.20619515744538675,1551.7448754064742
530,1.24141967089127,2.4007106071720656,0.7998852010910691,-0.000289779529469995,0.41074328991069375,0.1862024428936836,1551.7103876540389
531,1.3121106603901975,2.4470288292208,0.6971851590655114,-0.0002687187838352363,0.38014984580146055,0.2468166286664466,1551.7618221256578
532,1.227782408390734,2.2719496290707712,0.8187064160679387,-0.00025592443260691214,0.20597012860311759,0.5919154576316137,1552.14974480484
533,1.3775014354422637,2.394870379601943,0.7305732542317056,-0.00025209518046388427,0.16215829735238596,0.6787189724302405,1552.2840508743934
534,1.3595202900335828,2.263006077594772,0.740434648032683,-0.00027905228651565594,0.1916499283587833,0.6202877871677732,1552.6461453653237
535,1.1509782820425154,2.2944825758588694,0.8256164232773973,-0.00025257711856875283,0.405778004310817,0.19604006505518856,1551.745762094174
536,1.1981959783737668,2.076925070495866,0.718197518417192,-0.00028636760379644106,0.15067036149125507,0.7014797925571257,1552.5474527726856
537,1.3319343334719478,2.2346371595402403,0.8144313085380206,-0.0002881273190811873,0.2114369403602525,0.5810841716133228,1552.7002284932273
538,1.1598544404720523,2.078927824394708,0.7470127222575664,-0.00027763801526487874,0.14662612070290829,0.7094925668488783,1552.4139863526334
539,1.2165511349623597,2.095901321418543,0.828487518485921,-0.00028517265508635386,0.18870145465081287,0.6261295398139581,1552.6918357327606
540,1.17505428759088,2.066287804500031,0.8052578812330856,-0.0002443523168560953,0.1644173005572544,0.6742432540563214,1552.6241212235916
541,1.2200218254244213,2.049292680850881,0.700843545925561,-0.0002541674036462257,0.20584469293760152,0.5921639808349828,1552.7495964494915
542,1.3312269395827163,2.292915638701203,0.8334708820339143,-0.0002595867796992035,0.16428635478226156,0.6745026943306244,1552.5453618085978
543,1.2441994182438931,2.0708806891655116,0.7406511937101041,-0.00025606958984366224,0.24521897092015407,0.5141525025659326,1552.8256523757334
544,1.1764590612251786,2.139035238627632,0.7225320781439446,-0.00025452953750206844,0.17356649234389468,0.6561161413113172,1552.273053703484
545,1.247929012329764,2.2500260233053737,0.7768537933757556,-0.000291074581378975,0.17770315349912874,0.6479202563744313,1552.2315429478692
546,1.313192044902751,2.468918886556455,0.7961835137185715,-0.00028341591479126723,0.3606800469798497,0.2853917560211098,1551.791851600341
547,1.3494749120664835,2.4046432179959716,0.7640853844385979,-0.00028156621957744723,0.19945590997689733,0.6048219501652522,1552.137769173653
548,1.1680404329275225,2.2655107789922124,0.7885346999508663,-0.00024699497737004785,0.3392261434367994,0.3278979508210904,1551.8830810592817
549,1.2268366920417824,2.2662389524633157,0.8001470148249492,-0.00025876879718976726,0.21055796159205845,0.5828256748633458,1552.1410168365162
550,1.1644548438409497,2.42697060837724,0.8124865857366341,-0.00026187371637586193,0.6139018355525185,-0.2163115657576471,1551.323057485708
551,1.179186887252786,2.356405684373798,0.7325128511187852,-0.00027480131583956953,0.5146962363342298,-0.019757473997158215,1551.526187737535
552,1.2702716867004713,2.1779944332981436,0.7810382157200415,-0.00025021208543799173,0.1731551018530215,0.656931221154891,1552.62270244639
553,1.1588838937132393,2.2856554352775786,0.8136770165211342,-0.00025165172062273193,0.3800570973386638,0.2470003893615167,1551.7980013510721
554,1.3239544843273001,2.2094302724869057,0.7112469790033125,-0.0002552323520246173,0.1910397327555799,0.621496755648675,1552.6639926764274
555,1.1721342269205999,2.405151996979708,0.710115608194849,-0.0002775555823878497,0.6311869131594382,-0.25055814817646826,1551.2981276120631
556,1.355199786079353,2.392962647217893,0.816374832660477,-0.00024643042265679456,0.15974570027931412,0.6834990032976336,1552.2978262807837
557,1.3848477775383465,2.0493606797811332,0.6948039026297218,-0.00027453281957073714,0.5685027054456444,-0.12636316712705975,1553.446807565766
558,1.22154595410214,2.134714224330893,0.6948919470004495,-0.0002802582799498391,0.14620966404485866,0.7103176841892862,1552.429175577882
