date,evap_original_mm,evap_candidate_mm
2011-07-16,3.834316296915095,3.550297583786212
2011-07-17,3.974539837216892,3.694631914904168
2011-07-18,3.6409136185847473,3.3462735712244323
2011-07-19,4.166537875031628,3.71897575010808
2011-07-20,4.4719051780565735,3.9912851721336744
2011-07-21,4.166251051640633,3.826146513830727
2011-07-22,4.579816539140856,3.901294807355495
2011-07-23,4.777464545994844,4.038805925185845
2011-07-24,4.628372655807648,3.780116122163098
2011-07-25,4.529198777812372,3.7895047215023507
2011-07-26,4.651810831708217,4.0959782510177805
2011-07-27,4.251228881868858,3.881758678146857
2011-07-28,3.671180106233008,3.2524844662491206
2011-07-29,3.5356360768793893,3.3048115008655086
2011-07-30,3.96794623952506,3.3231540358641096
2011-07-31,3.800601155319815,3.3227945482338934
2011-08-01,2.5038788778832,2.3387017910294445
2011-08-02,3.527223306674491,3.3526069491077726
2011-08-03,3.7784400886471023,3.59781875614427
2011-08-04,4.57867907318662,4.118509786937338
2011-08-05,4.404172953058475,3.9754694671673443
2011-08-06,4.5599871176082525,4.081297514030238
2011-08-07,3.8151425528332057,3.5762439684420935
2011-08-08,4.213282574881923,3.88910896050819
2011-08-09,4.4592660108955,4.115869535400886
2011-08-10,4.01639177801014,3.5799266395922547
2011-08-11,4.313308573096326,3.878938940744918
2011-08-12,3.9670278763919296,3.5434768786985464
2011-08-13,4.202138158887318,3.62200387312203
2011-08-14,4.040218881725958,3.305045803643944
2011-08-15,4.003223433521916,3.3569292346886006
2011-08-16,4.456209915803545,3.808690850527534
2011-08-17,4.255805863466875,3.486342244412876
2011-08-18,4.340059772504439,3.8245213549306936
2011-08-19,3.938916676053154,3.4604308649564333
2011-08-20,2.681392760976101,2.5557108622613804
2011-08-21,3.856990317052061,3.5437905540815198
2011-08-22,3.669424843535108,3.3326427229451148
2011-08-23,3.824358807611527,3.6536061967931883
2011-08-24,3.758113743421042,3.5014800376821427
2011-08-25,3.641088382943212,3.4764371624697645
2011-08-26,3.83102174011246,3.671559122870787
2011-08-27,3.80743874674647,3.620969332312227
2011-08-28,3.2450301975241858,3.221416593956398
2011-08-29,3.025499073465836,2.7638989255323594
2011-08-30,3.099753984647897,3.0819356891079073
2011-08-31,3.450169624188854,3.330380845887871
2011-09-01,3.864264815381216,3.793439387652102
2011-09-02,4.253993277305395,4.0502606066397755
2011-09-03,3.843352553238182,3.5880564714544376
2011-09-04,3.482039636048915,3.412470111934831
2011-09-05,3.768706611177116,3.5970940003143976
2011-09-06,3.5105910668178355,3.2327611030369834
2011-09-07,3.026530443727459,2.910116849736821
2011-09-08,3.83422315267664,3.699084090216184
2011-09-09,3.896093927323819,3.806693142603396
2011-09-10,4.1478781451313,3.806646154473429
2011-09-11,4.170064129075914,3.6716430694351447
2011-09-12,2.703695248103162,2.2800146919045807
2011-09-13,2.300268758765676,2.214957667896992
2011-09-14,3.831687859398525,3.771260193216328
2011-09-15,3.648508289001409,3.55232117840691
2011-09-16,4.131390678011022,3.6379407277829046
2011-09-17,4.0690128972648445,3.5310850971284564
2011-09-18,3.192854755259348,2.8317820814746337
2011-09-19,3.0969937426224994,2.991024558720727
2011-09-20,2.722799043150341,2.525616921425291
2011-09-21,3.298734268413196,3.1629594509058383
2011-09-22,4.003033196109493,3.7519698911007464
2011-09-23,3.9789738352402506,3.813216100509492
2011-09-24,4.101008533038468,3.718509131801086
2011-09-25,3.5920910414238016,3.2622368571316094
2011-09-26,3.970774733277732,3.7851685827829913
2011-09-27,3.973098714575556,3.8183087981751798
2011-09-28,3.590266887213569,3.370605541333463
2011-09-29,3.5454199831504667,3.437629169863093
2011-09-30,2.745073331011968,2.6673819334497626
2011-10-01,2.588646230807026,2.6501462895086663
2011-10-02,2.4228191041542577,2.372363938805371
2011-10-03,3.214740299813028,2.851408765218931
2011-10-04,3.228421993138298,3.057902854713233
2011-10-05,3.357014299320827,3.1583814321937047
2011-10-06,3.502544852718072,3.239499741758665
2011-10-07,3.226012862918461,3.0096189803361533
2011-10-08,3.847982105838956,3.5978816676927505
2011-10-09,3.1823596332420307,3.103947178189069
2011-10-10,3.262588215950321,3.235503675905047
2011-10-11,3.0492946160493952,2.8495613672241076
2011-10-12,2.2171907123708605,2.152237975590433
2011-10-13,1.9353281252891288,1.9569945745284625
2011-10-14,2.15025629375392,2.2162461954781647
2011-10-15,1.834582099707008,1.9939697143284867
2011-10-16,1.7701343123642903,1.9795504612506076
2011-10-17,2.5558176140522977,2.7490313042108596
2011-10-18,2.1633244779337946,2.2288032328892533
2011-10-19,1.4765306502120572,1.7371665778471836
2011-10-20,3.540521142541033,3.171111500290988
2011-10-21,3.682064039450567,3.4353075793026946
2011-10-22,3.55431440048316,3.198185728068497
2011-10-23,3.766462596622176,3.3622012534670542
2011-10-24,3.9888098436578674,3.5869999021438606
2011-10-25,4.476108255206669,3.67243855162944
2011-10-26,3.714067834280879,3.2457568899766964
2011-10-27,3.751972703803107,3.563509451220418
2011-10-28,3.3213764598423783,3.2862877313571417
2011-10-29,3.796852705760589,3.2779044300923865
2011-10-30,3.647206817621024,3.2505709639846803
2011-10-31,4.279644649450253,3.6833679198405016
2011-11-01,3.5674206482799247,2.9581231536045216
2011-11-02,3.4301682849818804,3.151225356871257
2011-11-03,3.3418034334342743,3.083408939459522
2011-11-04,3.016946322123295,2.9323824923117074
2011-11-05,3.53447222558216,3.250924457085469
2011-11-06,3.556934405776383,3.4349602073774426
2011-11-07,3.403245884362819,3.325960918660451
2011-11-08,3.696888529473524,3.6059997495506586
2011-11-09,3.7420016631969664,3.4812043114323608
2011-11-10,3.929515195911428,3.348931701076722
2011-11-11,3.281689412719339,2.785866686534581
2011-11-12,3.606341372676973,3.231247839373277
2011-11-13,3.792330967725652,3.4600331129158435
2011-11-14,3.85337905066909,3.493796004939059
2011-11-15,3.427407383203098,3.2985303571554487
2011-11-16,2.7219940984931554,2.743884198822367
2011-11-17,2.7614239392415536,2.7591933627526966
2011-11-18,3.765500782418669,3.297727854379839
2011-11-19,3.519151385355977,3.1641338267365757
2011-11-20,3.690932038692218,3.3067197023454056
2011-11-21,3.258255914198698,3.0821833083114027
2011-11-22,3.869561057563354,3.5064887981442032
2011-11-23,3.937410686714623,3.3984217141049173
2011-11-24,4.134376212238857,3.445133784680168
2011-11-25,4.032063289141318,3.363054555344471
2011-11-26,3.679353021737028,3.3500969551151942
2011-11-27,3.3985588142063667,3.2549170458306906
2011-11-28,3.6652477491666176,3.0892040280580177
2011-11-29,3.694594081325096,3.2814081780449116
2011-11-30,3.2900690626653346,3.0891745151687426
2011-12-01,3.323949280787598,3.22930593598988
2011-12-02,3.430750481400952,3.4164453616894384
2011-12-03,3.601540167581156,3.1610203291523593
2011-12-04,3.581959942729559,3.27166412714495
2011-12-05,3.26232449670752,3.227100889099377
2011-12-06,3.325467727963348,3.4107075751890745
2011-12-07,2.6108201754504683,2.6088761675143033
2011-12-08,2.702631796734156,2.765772753162695
2011-12-09,2.9317445950790297,3.0858986596637115
2011-12-10,2.7371234608747024,2.9240300284008693
2011-12-11,2.992950065147713,3.0564258835222744
2011-12-12,2.837720487624612,3.0958547334431215
2011-12-13,2.4833478605435406,2.685072593094966
2011-12-14,2.9372794834791494,3.047119429255684
2011-12-15,2.711729814280879,3.070951127151297
2011-12-16,2.4735964211678425,2.92838153689413
2011-12-17,2.819316669352877,3.1849257320476654
2011-12-18,2.6613177658149763,2.885441251083135
2011-12-19,2.741220759429153,3.0548636790825396
2011-12-20,2.558315398034161,3.0575524522393076
2011-12-21,2.6063451089770067,3.2174370748882586
2011-12-22,2.6001142766039123,3.2213030815690975
2011-12-23,2.585351131664746,3.1007275930722438
2011-12-24,2.779054800511736,3.0411911669251936
2011-12-25,2.427533342411956,2.812158717995495
2011-12-26,2.7139357133012902,3.056338730116961
2011-12-27,2.598559969515375,3.023131228114453
2011-12-28,2.3320906405779653,2.8144886909933415
2011-12-29,2.650616221660253,3.159506691702549
2011-12-30,2.9392547068373007,3.3519931536065237
2011-12-31,2.6116401259028588,3.1107661633790578
2012-01-01,2.310952726802685,2.9496611182717327
2012-01-02,1.8564580347050323,2.327421420500423
2012-01-03,2.78812139670446,3.0920920145066875
2012-01-04,2.920828377875926,3.092941346350001
2012-01-05,2.450055193545785,3.0123247492492427
2012-01-06,2.5306370278651067,3.3287363034033124
2012-01-07,2.2769418160078048,3.198509142692137
2012-01-08,2.3424819536749943,3.2598050217291434
2012-01-09,2.1770458179645846,3.1802639179640777
2012-01-10,2.2251537655948264,3.145396727244896
2012-01-11,2.4343418447847127,3.3953537249263674
2012-01-12,2.311893742001179,3.3552473755779535
2012-01-13,2.3607067175937964,3.2123733095133966
2012-01-14,2.289901099345083,3.0785561366298113
2012-01-15,2.2078186112230784,2.9233766202856355
2012-01-16,2.316792648905444,3.0939218111405324
2012-01-17,2.3791533519432435,3.3909916079809985
2012-01-18,2.509087727502576,3.4042133878728387
2012-01-19,2.518027329156064,3.3858346622766575
2012-01-20,2.5527756908783887,3.344482498659537
2012-01-21,2.3527583762313244,3.355657267260923
2012-01-22,2.210947133817968,3.267775728391858
2012-01-23,2.025674002989488,3.1163244652100888
2012-01-24,2.053236318863992,3.1332965704303306
2012-01-25,2.0023107578207964,3.0060197890477083
2012-01-26,2.3354359864102325,3.3962921575634604
2012-01-27,2.254467574147888,2.908840077212478
2012-01-28,2.4976289366239337,3.442337715925733
2012-01-29,2.0352343998299864,2.533315409536132
2012-01-30,2.4906852335300087,3.222705040805476
2012-01-31,2.328899508505088,2.8556221043534267
2012-02-01,1.981070688502356,2.711002557313055
2012-02-02,1.7449515592147105,2.3289855360969933
2012-02-03,2.2773962295382555,3.109966125026572
2012-02-04,2.8612940998725587,3.512322128956072
2012-02-05,3.0663778213065243,3.3342147087469933
2012-02-06,3.1250625925448503,3.235805149313996
2012-02-07,2.75703454725636,3.1493596399955273
2012-02-08,2.808745523138327,3.0414998011018826
2012-02-09,2.54932116304954,3.077240105365946
2012-02-10,2.57753316428046,3.376120018202754
2012-02-11,2.670928434106181,3.436896623741261
2012-02-12,2.2488583812224925,2.855467254687137
2012-02-13,2.448551259347035,3.2330954191848895
2012-02-14,2.577805784602824,3.231439089956744
2012-02-15,2.89693409113747,3.4899896429594928
2012-02-16,2.907225219964164,3.6342613796096397
2012-02-17,2.783703533884643,3.577531985746746
2012-02-18,2.575303373561204,3.452255810644261
2012-02-19,2.4060716119308925,3.1967821597924293
2012-02-20,2.605184525296117,3.402026326209955
2012-02-21,2.8809029712800203,3.754633812987153
2012-02-22,2.661429799288052,3.788516519421051
2012-02-23,2.393748391560227,3.68618099747654
2012-02-24,2.591476214995311,3.945141010021213
2012-02-25,2.4110163860725904,3.6376892206863136
2012-02-26,2.491372675789875,3.60030759833296
2012-02-27,2.2815236618892505,3.16794706457159
2012-02-28,2.304365744216825,3.3406211810781246
2012-02-29,2.5160705932698773,3.897617669490454
2012-03-01,2.5224215598652333,3.9067441293280547
2012-03-02,2.178493866418995,3.7988353306122473
2012-03-03,2.093551963197122,3.7772090754889582
2012-03-04,2.1062028493674703,3.3405950390773236
2012-03-05,2.1395424467161632,3.3768049794166695
2012-03-06,1.727356364563951,2.556701867592114
2012-03-07,2.38456781218739,3.8128223441539686
2012-03-08,2.435677932450743,3.981102938867183
2012-03-09,2.4081160183388923,3.983969639616678
2012-03-10,1.9828490114181367,3.1299480756472584
2012-03-11,2.20716491942238,3.9354679723100423
2012-03-12,2.105371731031513,3.573018259592593
2012-03-13,2.139105052586588,3.543470059266337
2012-03-14,2.1584294688461374,3.731319749431806
2012-03-15,2.0220118796845856,3.5441064826243807
2012-03-16,2.486044946757639,4.075118764990885
2012-03-17,2.420569383451399,4.081616588338655
2012-03-18,2.150886113824096,3.9266921896409492
2012-03-19,2.071420273920889,3.7042127528459905
2012-03-20,2.6137552369469024,3.042485223963673
2012-03-21,2.5930268367301945,3.465588322424254
2012-03-22,2.536592544990993,3.78098231550209
2012-03-23,2.770180591920433,3.7996150935811794
2012-03-24,2.8468096592043426,3.634331768235058
2012-03-25,2.8227107075408844,3.3327246171947342
2012-03-26,3.1810984938800035,3.515090508476571
2012-03-27,2.9544410907613883,3.4796330071055293
2012-03-28,3.324863475333663,3.8760774700421563
2012-03-29,2.813716505304311,3.598274095423636
2012-03-30,2.973224587521259,3.551849800545867
2012-03-31,3.20657366794082,3.9153029617202155
2012-04-01,3.5414561680414263,3.577300419306691
2012-04-02,4.012660404561826,4.032775743681343
2012-04-03,3.442009610617549,3.945882139144729
2012-04-04,3.836749060843045,4.097632581231146
2012-04-05,3.739492613886121,3.8080968963517043
2012-04-06,3.696779956111419,3.7363331034821567
2012-04-07,4.3346198103159015,4.107428073044374
2012-04-08,4.640126652779189,4.099449741837576
2012-04-09,3.788123293068919,3.393496251606973
2012-04-10,3.59459616815732,3.2358873746283963
2012-04-11,3.535645050643648,3.471665065543766
2012-04-12,3.509561278846109,3.505171411957938
2012-04-13,3.570743596043892,3.5185896743710656
2012-04-14,3.697807980480877,3.591358202150781
2012-04-15,3.961245439895532,3.6542843073356766
2012-04-16,3.496586167018727,3.203424762923889
2012-04-17,3.61876859206636,3.377356834229965
2012-04-18,3.720375983999791,3.4715851230650103
2012-04-19,4.173032368340021,4.031654676492696
2012-04-20,4.105793221136412,3.8463785035242846
2012-04-21,4.548403209212713,4.113963819207386
2012-04-22,4.330737382096859,3.8207683089049844
2012-04-23,4.834659888822822,3.9891334305933883
2012-04-24,5.1140590821669205,3.869140515813823
2012-04-25,5.298676494809305,4.030556256755635
2012-04-26,4.922259811433368,3.9553631652725314
2012-04-27,4.532772167481956,3.9525637085793095
2012-04-28,4.417606076708073,3.954849381351427
2012-04-29,5.045617662216848,4.368886320239163
2012-04-30,3.9427390084066793,3.74524711050683
2012-05-01,3.853570682669177,3.8458509473965723
2012-05-02,4.128789698535745,4.127611181513918
2012-05-03,4.095654536076977,4.072249943269376
2012-05-04,4.126485382042199,4.071106780303879
2012-05-05,3.899714416675717,4.012883223720333
2012-05-06,4.083751636919906,3.877990664474363
2012-05-07,3.953842744934109,3.8713739269623186
2012-05-08,3.510537669925246,3.2954950352009598
2012-05-09,3.875885967094944,3.4886679884158256
2012-05-10,4.4188732385162535,4.0266781131164
2012-05-11,3.862053130339596,3.6541080628520874
2012-05-12,4.215036779258713,3.883657002430846
2012-05-13,4.113240169096055,3.8417259030794715
2012-05-14,3.735489105745051,3.2900491263815517
2012-05-15,3.487689088307973,3.1848763323260596
2012-05-16,3.2731852922301043,3.166451738267194
2012-05-17,3.4338781605338866,3.217749439309416
2012-05-18,3.177264895398764,2.9742269956345444
2012-05-19,3.176049666405747,3.0288385132245113
2012-05-20,2.41943297022714,2.4413555059987986
2012-05-21,2.0887913784622434,2.142529769648413
2012-05-22,2.874987373227576,2.829095229624402
2012-05-23,3.533867045623565,3.556678428285257
2012-05-24,3.7733454266834623,3.821022097797512
2012-05-25,3.599349081861318,3.45927930981342
2012-05-26,3.6408299529097503,3.4856066601473237
2012-05-27,3.6998412565457577,3.3656005316070416
2012-05-28,3.8275861031156966,3.4680688458312696
2012-05-29,4.23227572305636,3.9018696337390026
2012-05-30,4.711630201449627,4.189658990570143
2012-05-31,4.561661082874235,4.142167298995441
2012-06-01,4.417402010034022,4.072450230109032
2012-06-02,3.7531110731242654,3.625436982795444
2012-06-03,3.97088832348125,3.71660992962577
2012-06-04,4.347919101473807,4.0625449489100385
2012-06-05,3.5502751194911903,3.279831352506252
2012-06-06,4.267138035210747,4.039844102251644
2012-06-07,4.354287099451032,3.972303775520997
2012-06-08,4.142176690567316,3.942777122839153
2012-06-09,4.407218986511946,4.015318640243491
2012-06-10,4.032412376957682,3.7054064789540773
2012-06-11,3.7856335203781546,3.414780595358145
2012-06-12,4.825601958083453,3.9761307183720502
2012-06-13,4.710632317266578,3.7423374498334034
2012-06-14,3.3253922612816864,2.7456710043893553
2012-06-15,3.7235337977280034,3.268285259728628
2012-06-16,4.137474784745769,3.868554197686198
2012-06-17,3.101100633959214,2.73163569237791
2012-06-18,3.571008845658951,3.2612141974499727
2012-06-19,2.93634448912934,2.4997763726313984
2012-06-20,3.9993609680345297,3.7236823148665525
2012-06-21,3.141101818742617,3.0951922144647415
2012-06-22,2.6563368282419844,2.5873954394267495
2012-06-23,3.817137035239316,3.5371698603497403
2012-06-24,4.167866337993287,3.898971871448954
2012-06-25,4.454797334285329,4.1819140532082635
2012-06-26,4.015381364902645,3.7421668613695434
2012-06-27,4.331236789849672,4.086883398807186
2012-06-28,4.460897347786006,3.99923166235291
2012-06-29,4.898718909694339,4.10456787256387
2012-06-30,4.407122458840879,3.851437173506236
2012-07-01,3.738570943998739,3.1687613725600774
2012-07-02,4.251984857009983,3.494387367107416
2012-07-03,4.190702863535996,3.675602376081195
2012-07-04,4.382940352691487,3.6203361703186
2012-07-05,4.458495212070273,3.6028829786626537
2012-07-06,4.729540951511668,3.7088993340881062
2012-07-07,4.537929662568799,3.671152850667709
2012-07-08,3.034700784915307,2.7299050928888513
2012-07-09,4.563584665753471,3.8311078059521186
2012-07-10,4.029291846484303,3.5085128980268254
2012-07-11,4.284629457682934,3.804152891175866
2012-07-12,3.9585132685395696,3.500555212757979
2012-07-13,4.656303135636639,4.047171077666035
2012-07-14,4.908491895689052,4.1367510454473555
2012-07-15,4.738022241818098,3.9799366960261433
2012-07-16,4.651504512844322,4.051596491433273
2012-07-17,4.707903889571772,4.048698915230773
2012-07-18,4.04402860927541,3.4879738096707245
2012-07-19,4.028947547870476,3.4439015220455724
2012-07-20,4.418646829685206,3.703549681578318
2012-07-21,4.12327961798112,3.46788307973227
2012-07-22,3.9743842376559,3.57525790230392
2012-07-23,4.15162735588299,3.683635190578332
2012-07-24,4.843942551054124,4.105098789874262
2012-07-25,5.111613811679043,4.357262499480517
2012-07-26,5.031660657638036,4.314385201589257
2012-07-27,4.34158717187866,3.7631997158079997
2012-07-28,4.685410069969465,3.852955091790492
2012-07-29,4.445950574150524,3.4607961817263435
2012-07-30,4.461345523212419,3.7686488162416087
2012-07-31,4.9072825405778655,4.213538506859441
2012-08-01,4.436447547100114,3.8574132619761525
2012-08-02,3.951487489249142,3.500513239107708
2012-08-03,3.8824853907446313,3.648153682543344
2012-08-04,4.221612533257306,3.7285246089950603
2012-08-05,4.646683084629924,3.9376077361516426
2012-08-06,5.599695956733838,4.372700567606758
2012-08-07,4.242271638601558,3.642444744042135
2012-08-08,3.3021190045577176,2.9135152299781373
2012-08-09,3.229594570592583,2.8474464459637776
2012-08-10,3.219558658496849,3.0735511116189462
2012-08-11,2.869578859549955,2.7356525085624077
2012-08-12,4.134909726685716,3.776030723835462
2012-08-13,4.858035162110426,4.211129231814892
2012-08-14,5.088981693070606,4.103531578443707
2012-08-15,3.636418962387902,3.1804939269966925
2012-08-16,3.987062273556639,3.61180664416957
2012-08-17,3.940308218147752,3.6942985509817556
2012-08-18,4.238753680197289,3.923530740060817
2012-08-19,4.2979611965666304,3.842548955997974
2012-08-20,4.30532662504661,3.9883238429121404
2012-08-21,3.9963016165084944,3.7287579913493145
2012-08-22,3.908329626535725,3.588099299153134
2012-08-23,3.732389474917032,3.4401732671354637
2012-08-24,4.303059446438509,3.9779471072425223
2012-08-25,4.388372629471953,4.031229149273769
2012-08-26,4.50382402923923,4.054817462990526
2012-08-27,4.17405893102825,3.8560816166448424
2012-08-28,3.751942378310664,3.4953296012801034
2012-08-29,3.56177543010403,3.2475727786009183
2012-08-30,4.055883618803314,3.7823341007617595
2012-08-31,4.301468789015177,3.5906221563929797
2012-09-01,3.9410140624151633,3.514588605690031
2012-09-02,4.8237113764519135,3.991737969563566
2012-09-03,4.922825951723456,4.202066446500742
2012-09-04,4.102717770349816,3.591041546992255
2012-09-05,4.233670501616714,3.860030084826039
2012-09-06,3.912442025135864,3.6698936974647296
2012-09-07,3.725105490037089,3.4257307969700004
2012-09-08,3.8847499878479614,3.6488944172197306
2012-09-09,3.524400618911352,3.1828027701930477
2012-09-10,4.343659104220249,3.8612560082364595
2012-09-11,4.705655032299191,3.956392832118146
2012-09-12,5.22461159100459,4.22971684601849
2012-09-13,4.824423542690318,3.9849722501826204
2012-09-14,4.4096254361841325,3.7906668978405214
2012-09-15,4.438108454680464,3.7521864156238207
2012-09-16,4.0982218625385,3.606752761388101
2012-09-17,3.6286440043746913,3.2882642090390695
2012-09-18,4.050195721931768,3.7066162514008396
2012-09-19,4.110391330018666,3.756754338666118
2012-09-20,4.073056655154781,3.6131609708427743
2012-09-21,3.9811947799925127,3.6138289304693245
2012-09-22,4.018492253072317,3.5745741361711074
2012-09-23,4.475994510048966,3.753023028091609
2012-09-24,4.22224619603152,3.7477608385368066
2012-09-25,3.893606280860065,3.522214306478809
2012-09-26,4.135878019411864,3.750557819189257
2012-09-27,3.8747445641861873,3.4312812571228575
2012-09-28,4.070110216506758,3.5725816520995317
2012-09-29,4.531807956280984,4.022886395708208
2012-09-30,3.647763057616676,3.4289479281302726
2012-10-01,3.668884254710855,3.441947992896084
2012-10-02,3.496349720511183,3.2940112025120003
2012-10-03,3.72570543110652,3.3904188545985727
2012-10-04,3.907811689776837,3.362343242071623
2012-10-05,4.308495583495136,3.73720659485383
2012-10-06,4.058421294701703,3.662949059804907
2012-10-07,3.672027570637995,3.357051692172842
2012-10-08,2.728018166871157,2.444600058956543
2012-10-09,3.228537692795436,2.976908613193156
2012-10-10,2.5914185273095227,2.3583664666306907
2012-10-11,3.4164717304320624,3.2097515357679276
2012-10-12,4.129180521744194,3.552280924679599
2012-10-13,4.44582659323056,3.819637837661854
2012-10-14,4.368334163561796,3.4864189800714978
2012-10-15,4.362952643062913,3.778142604597202
2012-10-16,4.477007104496042,3.7526263431484157
2012-10-17,3.195325992554171,3.151588748753608
2012-10-18,3.418309664382483,3.3085213055427745
2012-10-19,3.453751539533533,3.288229153743355
2012-10-20,3.247243880196818,2.9705048948397628
2012-10-21,2.8234004900881806,2.7186334748556873
2012-10-22,2.515263043145936,2.4571165485710456
2012-10-23,3.9077324490821694,3.394792386586752
2012-10-24,3.6247328617074897,3.0267294254817427
2012-10-25,3.734389551648452,3.346149645925225
2012-10-26,3.333321434651753,3.1517833813492055
2012-10-27,2.99290363560231,2.875820324853684
2012-10-28,3.7437606687572873,3.2187322486773393
2012-10-29,3.7454000385046826,3.134392954209079
2012-10-30,3.657441853032819,3.2245648768077917
2012-10-31,3.44927634366534,3.117637353590391
2012-11-01,3.440224717324839,3.1171567254066983
2012-11-02,3.742492963011995,3.2554691951756083
2012-11-03,3.783618973002579,3.39800757302271
2012-11-04,3.90267608716036,3.5027897852505587
2012-11-05,3.276534846586081,3.061688650674155
2012-11-06,3.115492391257865,2.809234441807413
2012-11-07,3.653146769039934,3.23414917170369
2012-11-08,4.260795645409393,3.508781354718534
2012-11-09,4.222621917596813,3.5175355650185915
2012-11-10,4.13933196736062,3.505382164232287
2012-11-11,3.761271442131716,3.4212714402775246
2012-11-12,3.997029639192654,3.553587557529409
2012-11-13,3.7918327420975495,3.3423340429601756
2012-11-14,3.680167192558073,3.0798072023640053
2012-11-15,3.757008346593196,3.105506757799515
2012-11-16,3.3531606023233405,2.9165204643829337
2012-11-17,4.307774786947625,3.5307581395422263
2012-11-18,3.935750464447112,3.290687502421895
2012-11-19,3.830434601134133,3.4688468363138765
2012-11-20,4.136742793956507,3.481361289066761
2012-11-21,3.9680354252432055,3.25812156038069
2012-11-22,3.2539831484008204,2.8961906193520397
2012-11-23,3.514994200204035,3.4752096252868867
2012-11-24,3.4710676217608243,3.2831939328546516
2012-11-25,3.829342995228735,3.3115461266259008
2012-11-26,3.453878171448029,3.3617186809738913
2012-11-27,3.2917637510567035,3.1953257817263987
2012-11-28,2.5243150408972395,2.8795584717534712
2012-11-29,2.746678585279254,2.981426304568865
2012-11-30,2.5818615091092387,2.8252675529845446
2012-12-01,2.603189215402711,2.8362511191622755
2012-12-02,2.77704140810395,2.9751151885970826
2012-12-03,2.673999539785739,2.9460325169218615
2012-12-04,2.437056665265642,2.7093058243918895
2012-12-05,2.366050600200431,2.7098282941853413
2012-12-06,2.612499906769339,2.7299285368902533
2012-12-07,2.716956882997964,3.0955023024475024
2012-12-08,2.737556048229618,3.196351856643147
2012-12-09,2.9434857572114184,3.2374237700945145
2012-12-10,3.0385442405594048,3.114514288157061
2012-12-11,2.718924939325703,2.9964855674973503
2012-12-12,2.5868118176712795,3.2208968166176093
2012-12-13,2.53077429011592,3.0535034858885357
2012-12-14,2.929806272382649,3.1594334121062073
2012-12-15,2.883656007935825,3.3605699072857824
2012-12-16,2.6377442933452886,3.216374408647279
2012-12-17,2.446420533873308,3.2719097677721476
2012-12-18,2.6492535721312565,3.3710337430672417
2012-12-19,2.6021842193018205,3.1014975184794076
2012-12-20,2.644872320033163,3.177668059858726
2012-12-21,2.5896023708119293,3.0082922155519642
2012-12-22,2.395794214121678,2.9164905945039123
2012-12-23,2.852330902051404,3.3513461710285015
2012-12-24,2.4422432573937125,3.2093540136998633
2012-12-25,2.4711216207255013,3.3601793404236777
2012-12-26,2.391751058476356,3.087815908059621
2012-12-27,2.64260440579205,3.1510536275864
2012-12-28,2.27255346876526,3.2776973391623723
2012-12-29,2.363918850751112,3.1690444737853034
2012-12-30,2.148181585016729,2.8103782872357446
2012-12-31,2.442592903524382,3.213301611808932
2013-01-01,2.2683708719257423,3.254249053218228
2013-01-02,2.1310152140914065,3.0472546010893655
2013-01-03,2.292691673252789,3.366928979043676
2013-01-04,2.0801221822447573,2.7204135802837484
2013-01-05,2.2569960606241306,3.0688192956644977
2013-01-06,2.0449294854038578,2.879909969735901
2013-01-07,2.0456825611445137,3.0476412278747924
2013-01-08,2.099556722206992,3.0878400770392274
2013-01-09,2.130149635222723,3.208613161443427
2013-01-10,2.198369913186565,3.3799380635874887
2013-01-11,2.284003897709053,3.285267502256199
2013-01-12,2.0507005894777093,3.1193321332058326
2013-01-13,2.169651426630508,3.4433215841386606
2013-01-14,2.167506915026729,3.256567360773761
2013-01-15,2.494342968596296,3.4082865766024435
2013-01-16,2.1004433748448084,3.084888971287453
2013-01-17,2.104447235227091,2.662625284622897
2013-01-18,2.74608441265891,3.170317691212828
2013-01-19,2.3779113989444784,3.1002421163658926
2013-01-20,2.2199356954027207,3.241076944956317
2013-01-21,2.130691640200429,3.113589329986165
2013-01-22,2.239877997065286,3.2736654783026813
2013-01-23,1.9788317802469173,2.9806560344744026
2013-01-24,2.3360239960074325,3.058919770816748
2013-01-25,3.668569074704042,2.9849685031733966
2013-01-26,3.217303660565646,3.229815991892888
2013-01-27,3.108465611155099,3.3991404738496347
2013-01-28,3.013806177964546,3.591987020223499
2013-01-29,2.8267271647399124,3.5849075785155953
2013-01-30,2.608617192603916,3.596238147502615
2013-01-31,2.2714666951939746,2.9471959901391602
2013-02-01,2.5190145103181005,3.2040347382521084
2013-02-02,2.315372881187225,3.042922290171372
2013-02-03,2.426725245954702,3.2615776186115717
2013-02-04,2.308846469712963,3.2021093363266115
2013-02-05,2.126595232233175,2.992027829513413
2013-02-06,2.514487704322841,3.66210587189885
2013-02-07,2.4062417204752187,3.5666750927520603
2013-02-08,2.481501327434596,3.5745523954956986
2013-02-09,2.5942556306042457,3.4912832688534845
2013-02-10,2.4854094453002635,3.6463234864219456
2013-02-11,2.2403704518481047,3.5749743010899233
2013-02-12,2.1766239000838987,3.5558056308891617
2013-02-13,1.95244716170466,3.3107635455065223
2013-02-14,2.5855034156854217,2.7227602553482466
2013-02-15,2.567709649643041,3.3169758437615773
2013-02-16,2.5689532320569453,3.366128148036164
2013-02-17,2.85930104719836,3.6612385314228613
2013-02-18,2.961390851445713,3.682828936332278
2013-02-19,2.500189616828901,3.7805236970395426
2013-02-20,2.3515558998079693,3.435404468815863
