date_month,Quiscab,San_Francisco,Tzununa,La_Catarata,San_Buenaventura,q_pred_dev_m3s,q_pred_final_m3s,q_total_obs_m3s,n_rivers
2012-07-01,0.9537170625502064,0.25494258004879505,0.09846018759473678,0.021066222615162097,0.030630675818015624,1.3588167286269157,1.522065691930383,,
2012-08-01,1.6792186537096578,0.46448421151301644,0.14691661610718695,0.03236465524856757,0.04774980717803628,2.370733943756465,2.6351298275556028,,
2012-09-01,1.692850402990977,0.5050519541618741,0.14939136827985447,0.03452280074327379,0.05224524098684136,2.4340617671628206,3.071280408560973,,
2012-10-01,2.0111404426636232,0.5676541339759417,0.1677233197035328,0.03640665647609809,0.05448359607478756,2.8374081488939837,3.5907709820893268,,
2012-11-01,0.9589475969473521,0.2092009266989554,0.09325153057773908,0.015217891696818382,0.026847701241742735,1.3034656471626076,1.542328396783225,,
2012-12-01,0.7921611032178325,0.14417511460135915,0.07629220235732294,0.009008639188907834,0.016646782215512395,1.0382838415809348,1.1191338864595919,,
2013-01-01,0.7881749156982668,0.1085988695113201,0.10136873347143974,0.00506703864225294,0.01384096878021675,1.0170505261034963,1.0873353067347247,,
2013-02-01,0.6583032714469093,0.10058701800158491,0.09382200640227113,0.003373467010150812,0.004987983331126469,0.8610737461920426,0.9806901660527814,,
2013-03-01,0.6740335783650798,0.11412913836134154,0.10489394419616269,0.004561815934534223,0.006673456524213468,0.9042919333813317,0.9580809318254008,,
2013-04-01,0.7263851543267568,0.14070316632074217,0.11888818169633547,0.016467585109059886,0.018128988093859398,1.0205730755467537,1.0135536268910135,,
2013-05-01,0.8625259322504844,0.34869083961004893,0.12058914476825346,0.030317067447864544,0.03710859259324034,1.3992315766698915,1.4333322865033842,,
2013-06-01,1.2450264890988667,0.4810705371221245,0.1276285337905089,0.03672047397749093,0.055207557212494034,1.9456535912014852,2.4952950678497334,,
2013-07-01,1.6160839603793236,0.5430330213549864,0.13994051612192585,0.033384632063887,0.050341825739701605,2.3827839556598245,2.8682509667945046,,
2013-08-01,1.171216626321116,0.3871255764623194,0.11188757083108349,0.0241610553799313,0.03891270664650094,1.733303535640951,1.8938083108559691,,
2013-09-01,1.4875791390736899,0.8617314731683273,0.18435909549395244,0.044575009892109295,0.07472993303316629,2.652974650661245,4.712448835349461,,
2013-10-01,1.9094459587527859,0.7031031689170663,0.19890448018427817,0.037943476144375925,0.05962114705415332,2.9090182310526593,4.395198158877391,,
2013-11-01,1.4978776594003043,0.4437266800726399,0.13907776648799577,0.030427040774690266,0.05030002207177596,2.1614091688074057,2.7605673233062307,,
2013-12-01,0.8550062525656915,0.18556936194684945,0.08160128973184093,0.01136072627325204,0.030845355637843467,1.1643829861554775,1.3890191423835736,,
2014-01-01,0.8646720397856927,0.13236413955758247,0.09500714920220836,0.008190209669055452,0.02248429340553362,1.1227178316200725,1.1772435463334825,,
2014-02-01,0.7338762666497912,0.10517888287084805,0.09309674533350128,0.004491677205423548,0.006005358798028908,0.9426489308575929,1.015401787777616,,
2014-03-01,0.6834808568800649,0.12441514819454634,0.10109803489139003,0.009699443551820215,0.011254275649593096,0.9299477591674147,0.981918180791904,,
2014-04-01,0.6873647133509319,0.13984950596463544,0.08705560428400834,0.011831899341582078,0.014111620107181892,0.9402133430483396,0.9664590320481988,,
2014-05-01,1.1911658183220895,0.48197608428344113,0.13112848925013695,0.038648377197087615,0.05995697175474685,1.9028757408075019,1.9365981723754948,,
2014-06-01,1.6180376092592874,0.8088120685332615,0.20744522511959076,0.04338234736710092,0.06935465847193063,2.747031908751171,3.685768444145857,,
2014-07-01,1.1571687190763411,0.33738323082552246,0.12013067160883258,0.02402306195088808,0.026242289925412256,1.6649479733869965,2.0209081370552764,,
2014-08-01,0.8369590120930825,0.24713358829676552,0.0843860567096741,0.017572373377255115,0.02392586148722493,1.2099768919640022,1.2546241696489744,,
2014-09-01,1.4777542074521384,0.7404911130040188,0.1878025049964587,0.042407265875750416,0.07107915248241872,2.5195342438107846,3.5515599363113037,,
2014-10-01,1.8659412207141999,0.7603267615599578,0.19475249225093472,0.04137580748509616,0.06616991675470797,2.9285661987648965,4.608166864614715,,
2014-11-01,1.258159468571345,0.2962456710684916,0.11936354512969653,0.022455720841713933,0.03985177133255647,1.7360761769438036,2.256735101067898,,
2014-12-01,0.9088643193244934,0.16890962110966368,0.10679558592457924,0.010212972371865624,0.02508626080907738,1.2198687595396793,1.4152689186073404,,
2015-01-01,0.7702460462047208,0.11319506486314476,0.0852107489781995,0.007057109576310559,0.009732996823790791,0.9854419664461664,1.0323691243620265,,
2015-02-01,0.7244861658130374,0.10598402287486262,0.08827998090003218,0.004012118823382416,0.005941044937308565,0.9287033333486231,0.997805112276528,0.8063399999999998,5.0
2015-03-01,0.6779782810518818,0.10992002246101588,0.10958214176277961,0.004486549931759772,0.008023835881825012,0.9099908310892622,0.9882576892046323,0.7662399999999999,5.0
2015-04-01,0.6877981980641683,0.1294186687660182,0.10617105439305305,0.008746252705524834,0.0116114187535158,0.9437455926822802,0.9880347565153192,0.40984,5.0
2015-05-01,0.821317320869815,0.30253716536632946,0.13605500493318803,0.02530058679325629,0.03203752554616871,1.3172476035087572,1.3127917671493083,0.66707,5.0
2015-06-01,1.053602828582128,0.565141637968141,0.14175423458218575,0.03527666563502788,0.04780517174691587,1.8435805385143984,2.2783835425160173,1.36745,5.0
2015-07-01,0.8582713219427294,0.2674108596635049,0.0979281077461858,0.018712877486948484,0.0292497286214625,1.271572895460831,1.4261824298812826,0.88807,5.0
2015-08-01,0.7624440712313498,0.23633712964283443,0.08607158521490713,0.016541974615866234,0.022003702812305986,1.1233984635172636,1.172888372582544,0.8540599999999999,5.0
2015-09-01,1.3693255146344503,0.5234754488203606,0.1429073507587115,0.03672748124182188,0.05204300434156601,2.1244787997969103,2.2551690948557837,1.06985,5.0
2015-10-01,1.9171640680682274,0.5618198991896336,0.21976784833015933,0.04081529673614364,0.05985393571800127,2.799421048042165,3.3027890632584165,2.78138,5.0
2015-11-01,1.5899039228757224,0.3663669072702231,0.1521413599451383,0.030777523304415026,0.046209028419972396,2.185398741815471,2.566409423670225,1.41784,5.0
2015-12-01,1.053511344617413,0.19509424798352287,0.11891407495544802,0.012650929561985906,0.027438355036853698,1.4076089521552233,1.5903067901617896,1.14906,5.0
2016-01-01,0.9680018309623964,0.14427180408692217,0.12152756918822566,0.00922587916247223,0.011375258769639907,1.2544023421696564,1.2240612511792008,,1.0
2016-02-01,0.8246629546428549,0.11164835637649992,0.11131842357331309,0.0050564053393061005,0.004723942218865787,1.0574100821508399,1.1029609590919158,1.23012,5.0
2016-03-01,0.7342779905565323,0.11628581806179047,0.12129025113198065,0.0045685614352850715,0.0065386753367636915,0.9829612965223522,1.0509167777402204,2.53025,5.0
2016-04-01,0.9753896077473958,0.13205684401835413,0.18019715944925943,0.012953376814055666,0.017936597632238614,1.3185335856613036,1.2012445304912076,2.24156,5.0
2016-05-01,0.8559834803304365,0.2771591437346306,0.22304454109361094,0.025511793794243492,0.033852333486036834,1.4155512924389582,1.322984446679546,1.11409,5.0
2016-06-01,1.317600127061208,0.577538968158269,0.17658354640007018,0.036438031565335684,0.053445583870888165,2.1616062570557713,2.328237145747669,2.3139899999999995,5.0
2016-07-01,0.91570661721691,0.30107954419367433,0.10013969867460189,0.022790213585451236,0.03144571667356438,1.371161790344202,1.580800116665623,0.9108400000000001,5.0
2016-08-01,1.1404040763455052,0.3552149131319063,0.10091454679927518,0.02570588530272244,0.03313974174837217,1.6553791633277812,1.610407764476437,1.2596799999999997,5.0
2016-09-01,1.3875679711500803,0.674638741626287,0.13345380797982215,0.034985647044265766,0.059678791307428994,2.2903249591078843,2.791220114406499,2.3149,5.0
2016-10-01,1.2770554634832567,0.3506406739932669,0.1298568993806839,0.029297319840171126,0.04445951810675959,1.8313098748041383,2.066025769896268,1.2455899999999998,5.0
2016-11-01,0.8722261567910512,0.21685382449711108,0.0939769595861435,0.01620015379446441,0.03504205211304537,1.2342991467818156,1.4470684600600046,0.7799400000000002,5.0
2016-12-01,0.8781206396318251,0.1641598459082038,0.09127096038672232,0.010145704236247392,0.030192840489686495,1.173889990652685,1.2270248034355662,0.7347600000000001,5.0
2017-01-01,0.8822876234208384,0.10904027793314434,0.09403430165783051,0.0068214273070832075,0.015826832956728463,1.108010463275625,1.1634626766133116,,
2017-02-01,0.7505256001438413,0.10225884880280425,0.10512300341257028,0.004340198908869755,0.012311952382946188,0.9745596036510318,1.0659654654520454,0.40326799999999996,5.0
2017-03-01,0.8127453577133917,0.10159019160231263,0.11298230314447034,0.00959042441505136,0.01298630601639219,1.0498945828916182,1.1968021999838347,0.5626899999999999,5.0
2017-04-01,0.7264928042888641,0.12655340617364577,0.11679088845849037,0.008095960018342051,0.010310957932828053,0.9882440168721703,1.1280956472420829,0.43104000000000003,5.0
2017-05-01,0.8348700615667528,0.294061307633573,0.12500126804074935,0.025503976662608237,0.03245531275109905,1.3118919266547824,1.342998067866448,0.79278,5.0
2017-06-01,1.638738719622294,0.7389928136051369,0.27291036794583,0.04684701877344754,0.06596824526082268,2.7634571652075315,2.97296696217662,4.52173,5.0
2017-07-01,1.4868829134971864,0.4159515446181908,0.15325042172785727,0.029320890539183107,0.04268151519352471,2.1280872855759423,2.770512123391504,3.34203,5.0
2017-08-01,1.4025611185258435,0.38920405132525077,0.12077591928743547,0.025453267282935656,0.03253208092881593,1.9705264373502813,2.189285404914527,1.37918,5.0
2017-09-01,2.145213079452515,0.7777389489665277,0.2385921617348989,0.04563577643164684,0.060463280648915575,3.2676432472345036,3.7931949741357514,3.55882,5.0
2017-10-01,1.9175308788976362,0.7111367778473865,0.23225630098773586,0.04132912849365579,0.06636160942901397,2.9686146956554285,4.383686327084802,,3.0
2017-11-01,1.333005009094874,0.24494194651309986,0.12409846658507982,0.020263539060857927,0.0331775492510516,1.7554865105049633,2.238077152020453,2.1337099999999998,5.0
2017-12-01,0.9095954356654998,0.15496514362017855,0.09482645507781737,0.009658326458816901,0.02150976667654482,1.1905551274988573,1.2826771966431028,0.8356500000000001,5.0
2018-01-01,0.7747727036476135,0.11372754921302042,0.08092205442728535,0.00639503444066697,0.024442596302396483,1.000259938030983,1.0971792647761927,,
2018-02-01,0.7047736772469112,0.09998526237478982,0.097475885280541,0.003109235735720299,0.008062995369778874,0.9134070560077412,0.979046781878636,0.49470000000000003,5.0
2018-03-01,0.692085616050228,0.10737919968587704,0.09643116449156115,0.0034229488078480986,0.004800209043304592,0.9041191380788189,0.9324781183354749,0.56679,5.0
2018-04-01,0.7045101662476857,0.15654847950695824,0.09880523681640625,0.017027687745151492,0.02656858896392929,1.003460159280131,1.084357563618003,0.5421400000000001,5.0
2018-05-01,0.9186111669386586,0.3328198253056015,0.1368756710040954,0.026447214787031225,0.03696955695390754,1.4517234349892945,1.4176822803902855,0.95578,5.0
2018-06-01,1.572139815489451,0.8595930478670958,0.22853823552529018,0.04713108605895611,0.07271220183189367,2.780114386772687,3.3306468219558036,3.11057,5.0
2018-07-01,0.9623423660955122,0.24578487490301326,0.09002028958451364,0.017801787072995786,0.021320488570723453,1.3372698062267583,1.4206459292060254,1.6955799999999999,5.0
2018-08-01,1.1223957865468916,0.3418242820509362,0.11377174815823955,0.02562331078951485,0.03427327503969273,1.6378884025852751,1.5900580709639278,1.71401,5.0
2018-09-01,1.182808615763982,0.47480986954602594,0.11899954999486605,0.032546791118304594,0.04882848138773917,1.8579933078109179,2.0447722713236147,2.63394,5.0
2018-10-01,1.8887745488074519,0.6378122459062334,0.18082538871995865,0.04002754347087406,0.06255596961374094,2.809995696518259,3.8923026698012047,0.9079200000000001,5.0
2018-11-01,1.0765117784341176,0.2536313141360568,0.10225964263081551,0.019294631138427658,0.02573008780978507,1.4774274541492027,1.6995670929129352,1.59028,5.0
2018-12-01,0.8510340067648119,0.16324379453990617,0.10041369017093413,0.009936874488817969,0.018664683641647552,1.1432930496061176,1.2119727409643328,1.4043499999999998,5.0
2019-01-01,0.8171309963349374,0.11392500719862021,0.10524966760027793,0.006715884157993527,0.011058064770576201,1.0540796200624052,1.0794474172608213,,
2019-02-01,0.6967794128826686,0.116031310356699,0.12535347416996956,0.004553932901874194,0.004642187689186671,0.9473603180003981,0.9943814260905777,0.94416,5.0
2019-03-01,0.6581451258351726,0.11384034294513773,0.09002622048701009,0.005935018465380421,0.006604214101927562,0.8745509218346285,0.9245954862567516,,3.0
2019-04-01,0.7241711358229319,0.13117058919980118,0.09486749817927678,0.017969652314966493,0.019072269686571157,0.9872511452035475,0.9713524237472164,0.79837,5.0
2019-05-01,0.9373523400675866,0.3137832190359523,0.15143290522598452,0.027795078837593287,0.038920239492887934,1.4692837826600047,1.3374197959208247,1.32406,5.0
2019-06-01,1.3049463351567587,0.46796169894489315,0.17446220790346464,0.0361494604390827,0.04578686093813633,2.0293065633823355,2.131887865283423,1.3988500000000001,5.0
2019-07-01,0.845829850242984,0.25308228318944503,0.11186799719449013,0.02028514637545252,0.023635885735947132,1.2547011627383189,1.4320172471725119,1.26079,5.0
2019-08-01,0.8976115276736598,0.31632007806616763,0.13116325798534578,0.0223296075809236,0.029493807451161737,1.3969182787572587,1.478797245192585,1.27272,5.0
2019-09-01,1.0909119208653768,0.45283936043379136,0.13480116426944733,0.03488261692014907,0.043322639268680914,1.7567577017574456,1.8970977868275762,1.59077,5.0
2019-10-01,1.9668625554730814,0.880841964940709,0.2129713897743533,0.04577962968251587,0.07500289667382073,3.1814584365444802,4.343613175525171,3.89801,5.0
2019-11-01,1.7157376011212666,0.38877718140624723,0.15177045116821924,0.02874667972744289,0.037975416656156336,2.3230073300793324,2.756135025553324,5.197830000000001,5.0
2019-12-01,0.8831389142620948,0.19181725714849132,0.10472575094430678,0.011004054647142476,0.01709174425780609,1.2077777212598415,1.32560756122148,,3.0
2020-01-01,0.8410012145196238,0.1334278021954068,0.09616046374843966,0.00830265837488939,0.01235320497353775,1.0912453438118974,1.162897292172701,,
2020-02-01,0.7601210516074608,0.10946732706509615,0.09377064273275178,0.0033946142526723837,0.004608457652676688,0.9713620933106578,0.9984717645673926,,3.0
2020-03-01,0.6782077358615014,0.10413840797134429,0.07782979333593,0.0039021872739267716,0.004959942364337915,0.8690380668070403,0.8607307226400447,0.54678,5.0
2020-04-01,0.7999520162741344,0.13403238146914642,0.10859860231479009,0.007878890365743562,0.012884232519047835,1.0633461229428622,1.0440461950109534,,2.0
2020-05-01,0.916606685807628,0.3701455080260733,0.13325481140805828,0.026711141132011715,0.04330303547030672,1.490021181844078,1.5193231627518413,1.08788,5.0
2020-06-01,1.0914051194985708,0.5881610302519644,0.1814555714527766,0.03832536608261752,0.06404362601151592,1.9633907132974453,3.139881334727277,1.3195100000000002,5.0
2020-07-01,1.1754097207900016,0.36420057507364295,0.1351641529510098,0.02775021073814702,0.037316221705301286,1.7398408812581028,1.9947837466829064,1.45127,5.0
2020-08-01,1.6965837478637695,0.4838515731693498,0.16185212231451465,0.03259608147912295,0.041932343726229185,2.416815868552986,2.8767584429036512,2.8148400000000002,5.0
2020-09-01,1.7928448994954427,0.7362508869897326,0.19295715789000192,0.04041186887336124,0.06098135274236596,2.8234461659909043,3.54252923960361,3.55362,5.0
2020-10-01,2.3454925860128095,0.7545193935562955,0.2309454612193569,0.044003474619394335,0.0652113476190903,3.440172263026947,4.630616342041518,3.78268,5.0
2020-11-01,2.0378594239552816,0.45300213049375804,0.16303212891022364,0.0339479005796914,0.052351392952166974,2.7401929768911217,3.4792455926227386,3.9565400000000004,5.0
2020-12-01,1.1220718506843812,0.21656329087228535,0.10309488710857206,0.01373763821153601,0.03252813131186689,1.4879957981886416,1.7726895551702684,2.3202,5.0
2021-01-01,0.9919780512009898,0.1744911859519229,0.10754374078204555,0.00964764694265516,0.027424686716244328,1.3110853115938577,1.4173940629466113,1.7563,5.0
2021-02-01,0.8045218608209065,0.11273985324532974,0.09225475814725671,0.004038861746404883,0.004265045318356287,1.017820379278254,1.1134028962021474,1.24182,5.0
2021-03-01,0.7027221072104669,0.11064846163437964,0.10232587278850618,0.003894888984638635,0.006063121884019279,0.9256544525020106,1.0093760516059245,,4.0
2021-04-01,0.7567191958427429,0.1871679698450657,0.10847870310147603,0.016763588252238733,0.020369723752179006,1.0894991807937024,1.1266633531350074,1.1976999999999998,5.0
2021-05-01,1.0447234069147417,0.40847544707420436,0.13017061520968715,0.03299619874524306,0.04015458310886099,1.6565202510527375,1.8340436461653833,1.8528999999999998,5.0
2021-06-01,1.5176738639672598,0.6131691873553394,0.17088894421855608,0.04038983429717429,0.05438295216870805,2.3965047820070375,2.741495715760152,2.5061,5.0
2021-07-01,1.661291645419213,0.47423658329542434,0.16622155183745968,0.03300030387834666,0.04054065710195781,2.3752907415324014,3.2281414604779934,5.7078,5.0
2021-08-01,1.4438148083225373,0.41486103356695425,0.11507330113841642,0.026405256356625734,0.039112960087875966,2.03926735947241,2.3200542421573442,3.1693,5.0
2021-09-01,1.8310742179552715,0.7045676267196329,0.16929659470915795,0.03970600805481775,0.05724201138194261,2.8018864588208228,3.9580914389739537,6.1735,5.0
2021-10-01,1.3401006806281306,0.3186899813273475,0.13686104142858135,0.028186732265091823,0.03535710667888222,1.8591955423280333,2.224846984438628,2.4586,5.0
2021-11-01,1.0847454408804575,0.23323090318510517,0.10353534569342931,0.017658807668691903,0.033649985785459725,1.4728204832131437,1.8343784120605022,1.8679999999999999,5.0
2021-12-01,0.9289763473695324,0.15096962513372883,0.11379649610288682,0.00980703901169287,0.021164553060351064,1.224714060678192,1.2760141235599016,1.6121999999999999,5.0
2022-01-01,0.8479672901092037,0.12366788561173402,0.10498401282295104,0.007610427805740564,0.021135799702996845,1.1053654160526263,1.2002329146431656,1.353,5.0
2022-02-01,0.7900993291820798,0.10942815662627003,0.11058699259800571,0.004271454395893996,0.018572674776362656,1.0329586075786124,1.2309496784441196,1.3932,5.0
2022-03-01,0.6908862417744052,0.11285479384773865,0.07931727170944214,0.003689251324565776,0.005670880479686837,0.8924184391358386,0.9508563254841171,0.90657,5.0
2022-04-01,0.6926924884319305,0.12895804926355833,0.10996315479278565,0.009669470847102513,0.012174015113949712,0.9534571784493268,0.9952020512228889,0.8346999999999999,5.0
2022-05-01,0.8278864795161832,0.3183849663834332,0.12327183422542387,0.030209765592733914,0.039020233112334775,1.338773278830109,1.427011722454352,1.3952999999999998,5.0
2022-06-01,1.4680076122283936,0.7105908560737256,0.16562162389357885,0.04494794069788926,0.07522985258173231,2.4643978854753197,4.236964150409363,6.6873000000000005,5.0
2022-07-01,1.2596693231213478,0.361920039013989,0.13508391524514846,0.0301521474661476,0.03746659977408665,1.8242920246207193,2.5116539311551285,1.7092999999999998,5.0
2022-08-01,1.6093822948394283,0.4159636811115999,0.14538052846347133,0.03017833353371811,0.04595023348710554,2.246855071435323,2.668997154822227,1.986,5.0
2022-09-01,2.443698843320211,0.9829994112567249,0.2711877132455508,0.05068240369129214,0.0802541558349732,3.8288225273487515,6.686249565517866,10.8946,5.0
2022-10-01,2.085061434776552,0.6606038310983291,0.20519029276986275,0.04023989155178779,0.06282294333459505,3.0539183935311267,6.247185456007282,12.8154,5.0
2022-11-01,1.5426044464111328,0.31101493365243393,0.1341534530123075,0.02736607025160224,0.04376847719335344,2.05890738052083,3.061099584063717,4.405799999999999,5.0
2022-12-01,1.0824504225484786,0.20208697868255496,0.11079230760374377,0.013734368260390697,0.03382820651110732,1.4428922836062754,2.055077354638843,3.9308,5.0
2023-01-01,0.7998388005841163,0.13620198473615583,0.10545199027945919,0.008453275421890904,0.02016723083083023,1.0701132818524524,1.251188641523378,1.4511,5.0
2023-02-01,0.707226003919329,0.1082615336603574,0.09385787136852741,0.004322991570466772,0.0033961067167440732,0.9170645072354245,1.0092023423200156,1.2593,5.0
2023-03-01,0.7343097444503538,0.1426924022247285,0.11587294960214246,0.014020490366179842,0.022243335375258324,1.0291389220186629,1.1446908338433048,1.5414,5.0
2023-04-01,0.7596449216206869,0.1617367128061865,0.12084024424354235,0.01720090316355869,0.01712742295554116,1.0765502047895157,1.1012807609558417,1.0526000000000002,5.0
2023-05-01,0.8040866813352031,0.2657715670937158,0.14266743486927402,0.02596786081480777,0.030185637289921134,1.268679181402922,1.2318594440838257,1.0820999999999998,5.0
2023-06-01,0.9601158638795216,0.3541940702433851,0.1948135515054067,0.028189359141425126,0.036203485749780676,1.5735163305195194,1.4916191863399204,1.2376,5.0
2023-07-01,1.0643345598251588,0.35727623484128157,0.13192913296722597,0.026786187266730967,0.03450816261201455,1.614834277512412,1.8567476369184261,,4.0
2023-08-01,0.9664688437215744,0.30023013203905635,0.12095182653396361,0.02382173171055743,0.030363383344306796,1.4418359173494586,1.6528195065666753,,4.0
2023-09-01,1.1316217621167501,0.31465398235191144,0.13347534984350204,0.023669764769013425,0.03253502910268607,1.635955888183863,1.8531700142723826,2.543,5.0
2023-10-01,1.757786754638918,0.6261878301796967,0.2197624122904193,0.04255653787171824,0.061086466781166096,2.7073800017619183,3.7499241683327837,4.519400000000001,5.0
2023-11-01,1.6679837981859842,0.3478955078457225,0.1534402474761009,0.029917500146103646,0.04312203698112978,2.2423590906350412,3.7221813553322844,9.197299999999998,5.0
2023-12-01,0.9727755188941956,0.18792808567958028,0.10585244985357407,0.012297427915415871,0.024983036948588687,1.3038365192913544,1.5947759796502055,1.6775999999999998,5.0
