date,Quiscab,San_Francisco,Tzununa,La_Catarata,San_Buenaventura,q_pred_final_m3s
2013-05-09,1.023913860321045,0.3728061525975797,0.13121584057807922,0.038277889716550786,0.04544422804839838,1.611657971261653
2013-05-10,0.9310371279716492,0.3379371466660297,0.1145983636379242,0.03642215243688991,0.03750883957299445,1.4575036302854876
2013-05-11,0.7938252091407776,0.3318377205084856,0.12179237604141235,0.03718692555459183,0.038312282671874046,1.3229545139171413
2013-05-12,0.7938252091407776,0.34059329253587456,0.1250852346420288,0.03867143955615334,0.039379005676128724,1.337554181550963
2013-05-13,0.7938252091407776,0.3399354896752549,0.13805347681045532,0.03812286556296966,0.039010783671423625,1.348947824860881
2013-05-14,0.7156763672828674,0.3144129484398005,0.10772727429866791,0.033073987914580535,0.028500647315649733,1.199391225251566
2013-05-15,0.694053053855896,0.2744474836491448,0.09917638450860977,0.029737572178933244,0.022824060830535883,1.1202385550231198
2013-05-16,0.6836736798286438,0.2671949053385445,0.10351063311100006,0.02736770024928976,0.01922226455048111,1.1009691830779593
2013-05-17,0.7087236642837524,0.26838362721133213,0.09311726689338684,0.026107841040202407,0.019735456407795726,1.1160678558364698
2013-05-18,0.6777493357658386,0.2561248444009536,0.089621402323246,0.0241977078580366,0.01863125156653231,1.0663245419146072
2013-05-19,0.6665123105049133,0.25347066901492293,0.09425024688243866,0.02376559056667141,0.01876149636566009,1.0567603133346064
2013-05-20,0.6665123105049133,0.25030444946083136,0.09247466921806335,0.022496966386121284,0.019636022040841417,1.0514244176107705
2013-05-21,0.6845709085464478,0.2549295304037189,0.09478797763586044,0.024169291530513354,0.02325858972566996,1.0817162978422104
2013-05-22,0.7032073140144348,0.2692964648603265,0.11693079769611359,0.03271271217304564,0.03462346408007503,1.1567707528239957
2013-05-23,0.7430404424667358,0.3136508434841015,0.12171664088964462,0.03112424812839283,0.0333147698118869,1.2428469447807617
2013-05-24,0.8216702342033386,0.3201620201858197,0.15712390840053558,0.04101709105228075,0.047267199350162215,1.387240453192137
2013-05-25,0.9855756163597107,0.3706675921000766,0.1527898609638214,0.03679097159234007,0.03806396847979093,1.5838880094957397
2013-05-26,1.0338269472122192,0.42856988833114495,0.1631523221731186,0.0461783324955736,0.05606176106480208,1.7277892512768585
2013-05-27,1.2967357635498047,0.506827857054408,0.18164189159870148,0.05049554221270882,0.05893625041267663,2.0946373048282996
2013-05-28,1.2307474613189697,0.5692730269458732,0.20639923214912415,0.050056285857535174,0.05553807373631252,2.1120140800078144
2013-05-29,1.269155502319336,0.5594278806997226,0.21552883088588715,0.0504777516226853,0.05902191504046589,2.153611880568097
2013-05-30,1.2891106605529785,0.5706507528950584,0.19851179420948029,0.049826117883843196,0.05526569755878655,2.163365023100147
2013-05-31,1.3441319465637207,0.57321851203023,0.16662554442882538,0.04971386470216419,0.053261479235576024,2.1869513469605164
2013-06-01,1.2310469150543213,0.5856260704038019,0.1480015218257904,0.04935187158944436,0.05331128833530796,2.067337667208666
2013-06-02,1.1516534090042114,0.5876438663828727,0.11384280771017075,0.05333586788647872,0.06060827709778568,1.9670842280815193
2013-06-03,1.1237002611160278,0.5880078592484013,0.11016674339771271,0.053895290109866184,0.062215925144809184,1.937986079016817
2013-06-04,1.2145817279815674,0.6059917361214233,0.10764870792627335,0.04929244521641242,0.06404051950187084,2.0415551367475473
2013-06-05,1.192500114440918,0.6441664590060137,0.11529426276683807,0.05110985253942429,0.06323085814926702,2.0663015469024613
2013-06-06,1.18382728099823,0.6425947232162901,0.12828142940998077,0.05135153252778276,0.06321372966296056,2.069268695815244
