date,Quiscab,San_Francisco,Tzununa,La_Catarata,San_Buenaventura,q_pred_dev_m3s
2009-01-12,0.856657862663269,0.16702529633643168,0.1231766790151596,0.011066782691729933,0.011755636987701306,1.1696822576942913
2009-01-13,0.8606570959091187,0.16786174671332804,0.11973489820957184,0.009485086758318174,0.016047241869401697,1.1737860694597386
2009-01-14,0.839383602142334,0.16278863534443636,0.0961364358663559,0.008567380372200015,0.017209121363560155,1.1240851750888863
2009-01-15,0.8766278624534607,0.14380989408563952,0.09707873314619064,0.007545260519386034,0.018713444070548348,1.1437751942752252
2009-01-16,0.8766278624534607,0.14365050984222663,0.09707873314619064,0.007537241558741555,0.01953661092915145,1.1444309579297711
2009-01-17,0.857850193977356,0.1425302951071456,0.09707873314619064,0.00758607148767267,0.022417123604673513,1.1274624173230385
2009-01-18,0.8928563594818115,0.14769753287256615,0.09666821360588074,0.007758281128690809,0.03428927728470393,1.1792696643736529
2009-01-19,0.832767903804779,0.1459074363020994,0.09205523878335953,0.0074354320124760485,0.03373157290009161,1.1118975838028056
2009-01-20,0.8159753680229187,0.1542970600675299,0.08904926478862762,0.007926249878973408,0.03523670126340535,1.102484644021455
2009-01-21,0.832767903804779,0.15232959278650168,0.09238634258508682,0.007913802004568945,0.034235078219159346,1.119632719400096
2009-01-22,0.9271547794342041,0.1486802162336166,0.127898707985878,0.007351718469309115,0.03339465852970556,1.2444800806527132
2009-01-23,0.9042375683784485,0.1445920411634275,0.12001481652259827,0.007948754412500736,0.0336258899804781,1.2104190704574531
2009-01-24,0.9379460215568542,0.13120091284323712,0.1281530112028122,0.006930003555538925,0.02694757163018013,1.2311775207886226
2009-01-25,0.9827686548233032,0.13023834183785932,0.1473422795534134,0.007185866911413907,0.02105991564701864,1.2885950587730084
2009-01-26,0.9703632593154907,0.13297809506245445,0.14508084952831268,0.007948388132296693,0.01862817182167136,1.2749987638602258
2009-01-27,0.8898405432701111,0.13931818286535,0.14508084952831268,0.00799368846488954,0.009386770737266978,1.1916200348659303
2009-01-28,0.8093542456626892,0.13243780017340154,0.1341547966003418,0.006924776814172805,0.006953719753315921,1.0898253390039212
2009-01-29,0.7893489003181458,0.1291689627716292,0.14938496053218842,0.008310164138383652,0.006749657530712433,1.0829626452910595
2009-01-30,0.7893489003181458,0.12617798718209974,0.14938496053218842,0.008398412800563413,0.006313794330878478,1.0796240551638758
2009-01-31,0.8055934309959412,0.12806680116335148,0.16526512801647186,0.00766556142988547,0.005597493069666575,1.1121884146753165
2009-02-01,0.8563154339790344,0.14324854558847108,0.13491524755954742,0.006951676633870916,0.00738614919035586,1.1488170529512798
2009-02-02,0.7893489003181458,0.12904616056253806,0.13171420991420746,0.0066727592397437425,0.006262935514137766,1.0630449655487728
2009-02-03,0.8055934309959412,0.12727781328224683,0.13978159427642822,0.00671500992561387,0.007082879080717382,1.0864507275609474
2009-02-04,0.8127130270004272,0.1273996774477268,0.14200182259082794,0.006771944025235274,0.007228018557352912,1.0961144896215702
2009-02-05,0.8626614212989807,0.12727986829809962,0.1432150900363922,0.006511308320631546,0.00712374900350836,1.1467914369576124
2009-02-06,0.8626614212989807,0.12971052266530927,0.13556189835071564,0.006533483511818077,0.008704167965520421,1.143171493792344
2009-02-07,0.8441829681396484,0.14015216554335608,0.13454635441303253,0.006335934700415522,0.009709753763120851,1.1349271765595732
2009-02-08,0.8535863161087036,0.1398327776993028,0.15115876495838165,0.00627860704217945,0.00998157509813559,1.1608380409067032
2009-02-09,0.8128856420516968,0.12542729894506674,0.09049580991268158,0.006240970051677243,0.006681536023059761,1.041731256984182
2009-02-10,0.892997682094574,0.12597670526184598,0.10580997914075851,0.00600249553401131,0.005692757032479775,1.1364796190636695
2009-02-11,0.8996686339378357,0.13696054853715348,0.1069946438074112,0.006238811713857906,0.00590078299075121,1.1557634209870093
2009-02-12,0.8701191544532776,0.12726067858273502,0.09871262311935425,0.006188469327665421,0.00509993188309252,1.1073808573661248
2009-02-13,0.8525734543800354,0.12629962097809067,0.09692928194999695,0.005970753798746683,0.004912453930692789,1.0866855650375626
2009-02-14,0.7387639880180359,0.1351892391352031,0.08847597241401672,0.006251776085637924,0.006992090126516647,0.9756730657794103
2009-02-15,0.7356671690940857,0.13857830454703465,0.08660037070512772,0.005942810889405471,0.0059372919086642705,0.9727259471443179
2009-02-16,0.8918114304542542,0.15293407346322738,0.09521442651748657,0.00735181187226677,0.009901168279909653,1.1572129105871447
2009-02-17,0.8916153907775879,0.14228088036707182,0.10254427790641785,0.006263900299160643,0.006130690034485714,1.148835139384724
2009-02-18,0.914212703704834,0.1396150618577938,0.10545844584703445,0.006094414508906616,0.005783330435484542,1.1711639563540535
2009-02-19,0.914212703704834,0.14430948457291842,0.10872779041528702,0.0060370904876600965,0.005853755751899847,1.1791408249325994
2009-02-20,0.7395567893981934,0.10220646983571631,0.10579393804073334,0.003123251267215307,0.002524082519837419,0.9532045310616958
2009-02-21,0.7098470330238342,0.1007458314325873,0.08278957009315491,0.0028336219950673056,0.0022452959154787133,0.8984613524601225
2009-02-22,0.6984195113182068,0.1010203439353946,0.07954266667366028,0.0027854151792418014,0.0022143659689663675,0.8839823030754699
2009-02-23,0.7072374224662781,0.11583912903070738,0.0812225267291069,0.002879423840821526,0.003707451931714823,0.9108859539986287
2009-02-24,0.6493273973464966,0.12892543015599547,0.10823694616556168,0.003680248240480094,0.006413654825998588,0.8965836767345323
2009-02-25,0.6989492774009705,0.1299289588867385,0.08175792545080185,0.002989868086768719,0.004424528367986309,0.9180505581932659
2009-02-26,0.6742134690284729,0.10633342584800216,0.08217918872833252,0.002833002856138285,0.0025573839489123943,0.8681164704098583
2009-02-27,0.6913008689880371,0.10722308871949232,0.08771148324012756,0.0028522078077288645,0.002748053616042355,0.8918357023714282
2009-02-28,0.677361011505127,0.10470819629302537,0.0840773805975914,0.002760246193297022,0.002341677286522579,0.8712485118755634
2009-03-01,0.6742134690284729,0.10536110778295785,0.0815524011850357,0.0028417366135727626,0.0024178709729236326,0.8663865855829629
2009-03-02,0.7353184819221497,0.13485790756531493,0.11066895723342896,0.004296468283329227,0.007320546716313408,0.9924623617205361
2009-03-03,0.7040074467658997,0.11677714820924955,0.07674089074134827,0.0032312078659604134,0.0033469758348796145,0.9041036694173376
2009-03-04,0.6827804446220398,0.10973753650267457,0.0779704600572586,0.002860527907840512,0.00286470081450463,0.8762136699043181
2009-03-05,0.6827804446220398,0.1173156689771538,0.07839130610227585,0.0029404665427389355,0.003540642339600139,0.8849685285838086
2009-03-06,0.6827804446220398,0.10917188847917611,0.07839130610227585,0.0029352960206159456,0.0032858620120310997,0.8765647972361388
2009-03-07,0.6827804446220398,0.11026675692235326,0.07887762784957886,0.0029352960206159456,0.003294165884114363,0.8781542912987021
2009-03-08,0.6690123677253723,0.10188931047821512,0.07775304466485977,0.002758580614049132,0.0026091363812312134,0.8540224398637275
2009-03-09,0.652475893497467,0.10163221044300409,0.07326079159975052,0.002779009189110989,0.002724399573997595,0.8328723043033303
2009-03-10,0.7487181425094604,0.13178757461347188,0.11104053258895874,0.0039285747106995485,0.006727688034357017,1.0022025124569476
2009-03-11,0.5899829864501953,0.11643361716674944,0.06942795217037201,0.002777067171656736,0.0032675436244156736,0.7818891665833893
2009-03-12,0.6324959993362427,0.112042459555788,0.06899986416101456,0.0027265041931237434,0.002785489083037945,0.8190503163292069
2009-03-13,0.6546308398246765,0.1063103374810025,0.06899986416101456,0.0027206839814617727,0.002603270544776096,0.8352649959929314
2009-03-14,0.6681029796600342,0.1228242825109124,0.0743347778916359,0.004279823022090086,0.005271296000397037,0.8748131590850695
2009-03-15,0.6920896172523499,0.11512522187085292,0.06710629165172577,0.0029998177961730885,0.003445715155417453,0.8807666637265191
2009-03-16,0.6938696503639221,0.10909787801024112,0.07019735872745514,0.002955396479251402,0.0029267428141208757,0.8790470263949907
2009-03-17,0.6971088647842407,0.10928745904728508,0.07424157857894897,0.0029144439132993086,0.002956920852490079,0.8865092671762642
2009-03-18,0.6445205807685852,0.10395771508148573,0.06960436701774597,0.002898664490006367,0.0026033504114171897,0.8235846777692406
2009-03-19,0.6475294828414917,0.10083395613997082,0.07085773348808289,0.0027903374344836374,0.002769823555073554,0.8247813334591027
2009-03-20,0.6681669354438782,0.12332435723648649,0.06964956969022751,0.0033740063002104495,0.004752301899970479,0.8692671705707731
2009-03-21,0.6915512084960938,0.10633168910020907,0.09793336689472198,0.002767131609415284,0.003220586609919667,0.9018039827103598
2009-03-22,0.638106107711792,0.09899497073333825,0.09808913618326187,0.0027158056802524715,0.0028430518349461835,0.8407490721435907
2009-03-23,0.6123149394989014,0.10004097131718098,0.09084980189800262,0.0027363271088981494,0.0028373927818218622,0.808779432604805
2009-03-24,0.6123149394989014,0.10672924197644107,0.09118959307670593,0.00291324887474113,0.003734668337409784,0.8168816917641992
2009-03-25,0.6316066384315491,0.11003784585143557,0.0949677899479866,0.002815173969422781,0.0038413847236365597,0.8432688329240307
2009-03-26,0.6446048617362976,0.10269291674798829,0.0983721911907196,0.002771473733441511,0.0029674903354983927,0.8514089337439454
2009-03-27,0.7080338001251221,0.10249492616139425,0.10585986822843552,0.003088945637941764,0.0033587885246851765,0.9228363286775787
2009-03-28,0.640754222869873,0.10103874792529563,0.10512234270572662,0.003003025984584359,0.0032776703557365018,0.8531960098412161
2009-03-29,0.6199084520339966,0.0985429354453232,0.09903125464916229,0.0028526378589725913,0.0026783402311451854,0.8230136202185999
2009-03-30,0.6045854687690735,0.10242573653658135,0.09212670475244522,0.002857028264449019,0.002814391128057363,0.8048093294506065
2009-03-31,0.6135943531990051,0.1045537257981056,0.09624376147985458,0.0035248296232274477,0.004538460210770637,0.8224551303109634
2009-04-01,0.62143874168396,0.1119204692243735,0.09226534515619278,0.0036286286941589023,0.005581953867600988,0.8348351386262861
2009-04-02,0.6659812331199646,0.10448803147972496,0.09267812967300415,0.002917545363359139,0.003073524722156973,0.8691384643582097
2009-04-03,0.6659812331199646,0.10810845185118109,0.09233836084604263,0.002808402228453307,0.003136276978755837,0.8723727250243976
2009-04-04,0.6659812331199646,0.09505612262403813,0.09420331567525864,0.002753360345234262,0.0030824071589551356,0.8610764389234508
2009-04-05,0.6768779158592224,0.10591280570803142,0.09545713663101196,0.003271474239330353,0.0051965606396928935,0.886715893077289
2009-04-06,0.6908078789710999,0.10295668369346794,0.10244172066450119,0.0030033976048826658,0.0038621071717603564,0.903071788105712
2009-04-07,0.718868613243103,0.09734039887539116,0.10759346187114716,0.002894290783773857,0.003400666029472282,0.9300974308028875
2009-04-08,0.6335446834564209,0.10715793620188398,0.09839662909507751,0.0036600445753393143,0.005732973592933189,0.8484922669216549
2009-04-09,0.6216645836830139,0.1257159483539723,0.10841812193393707,0.0049317886532340436,0.011128642325857785,0.8718590849500151
2009-04-10,0.769206166267395,0.12060138300723196,0.10946211218833923,0.005406867162891392,0.012667412689862005,1.0173439413157197
2009-04-11,0.769206166267395,0.10724105130765557,0.1057170107960701,0.0034494246372366996,0.007989403122043782,0.9936030561304012
2009-04-12,0.769206166267395,0.10993244982620243,0.10686301440000534,0.0037785986361541127,0.009366646013837108,0.999146875143594
2009-04-13,0.7828376889228821,0.09983440275214303,0.106856569647789,0.0031685812103329682,0.005501288015316066,0.9981985305484631
2009-04-14,0.7702352404594421,0.09804948253925892,0.10670982301235199,0.002968514251814571,0.005156949666842149,0.9831200099297097
2009-04-15,0.7828376889228821,0.10036482201841762,0.10796943306922913,0.0032380357511603494,0.006084564579896714,1.000494544341586
2009-04-16,0.7828376889228821,0.09804535185736653,0.10780784487724304,0.0032209128297229954,0.005486304316231869,0.9973981028034465
2009-04-17,0.6800669431686401,0.1001852195856251,0.10799749940633774,0.003486625395306015,0.005754736982695511,0.8974910245386044
2009-04-18,0.6800669431686401,0.10303556626549756,0.12353039532899857,0.005101537774010991,0.0061555442307817,0.917889986767929
2009-04-19,0.6800669431686401,0.10473429336904388,0.12412220239639282,0.005146886334923808,0.006382646384727481,0.9204529716537281
2009-04-20,0.6800669431686401,0.09976470381182692,0.12377012521028519,0.005608363853820417,0.006868604560813125,0.9160787406053859
2009-04-21,0.6800669431686401,0.10838483419475342,0.12038237601518631,0.006657072094228928,0.008028263548291788,0.9235194890211006
2009-04-22,0.706679105758667,0.10392476478450499,0.1267174929380417,0.0050144322875665965,0.006284874504944458,0.9486206702737247
2009-04-23,0.706679105758667,0.10554234718396108,0.10757296532392502,0.0038979426150366086,0.008394247784002556,0.9320866086655922
2009-04-24,0.706679105758667,0.11666354649011404,0.11583498865365982,0.0053242347517604045,0.012294843912994785,0.9567967195671959
2009-04-25,0.7677068114280701,0.13325230963132212,0.11703390628099442,0.009660209933257037,0.02106261667106082,1.0487158539447043
2009-04-26,0.7677068114280701,0.13344440834532784,0.11244294047355652,0.010207160855401815,0.02101200174989408,1.0448133228522503
2009-04-27,0.7553478479385376,0.13478970481850572,0.11139173805713654,0.00981955025749656,0.017727570155993765,1.0290764112276702
2009-04-28,0.8099688291549683,0.14561204372939435,0.11404682695865631,0.009936779303951319,0.020057133886561114,1.0996216130335315
2009-04-29,0.7442581057548523,0.13196689680066045,0.10621924698352814,0.008295705603385647,0.01633500114013191,1.0070749562825585
2009-04-30,0.8386815190315247,0.15110083351496043,0.11987723410129547,0.00852823289392917,0.021574939015810438,1.13976275855752
2009-05-01,0.737964928150177,0.14869649571495572,0.07480531185865402,0.012289609561883746,0.025451927326312056,0.9992082726119825
2009-05-02,0.737964928150177,0.14905985290846688,0.07681872695684433,0.0128475795858562,0.02656912417094177,1.0032602117722862
2009-05-03,0.7483202219009399,0.14652529344611287,0.08071552962064743,0.012562761345741842,0.026216618966682113,1.0143404252801242
2009-05-04,0.7322911024093628,0.1553355661895758,0.0824233815073967,0.014173672313922941,0.035847336830211886,1.02007105925047
2009-05-05,0.7852447032928467,0.17259038106134808,0.08744267374277115,0.02424114755226646,0.043539952269690166,1.1130588579189225
2009-05-06,0.7668154239654541,0.18045674208964327,0.09178613871335983,0.019303032906569154,0.04439034451906071,1.102751682194087
2009-05-07,0.7473613619804382,0.19136994341230118,0.08908022940158844,0.020351163283061965,0.04709360347280144,1.095256301550191
2009-05-08,0.7668154239654541,0.2228205073554056,0.09370464086532593,0.022522169264543257,0.049467004387485,1.155329745838214
2009-05-09,0.8702648878097534,0.2634717405717293,0.09038475900888443,0.02326189621864263,0.050858851385318725,1.2982421349943285
2009-05-10,0.9495400786399841,0.27438290765683154,0.09217242896556854,0.025065764341335922,0.05072328267560441,1.3918844622793245
2009-05-11,0.9067890048027039,0.32599678249003955,0.09906268864870071,0.02472889901321818,0.050449174616414405,1.4070265495710768
2009-05-12,0.9304168820381165,0.3180702657461948,0.10648790001869202,0.026827748703664497,0.05256859124880701,1.434371387755475
2009-05-13,1.0240206718444824,0.3865925550145161,0.12248338758945465,0.03376378208230462,0.05692308296286087,1.6237834794936188
2009-05-14,1.0597325563430786,0.3861119910743203,0.11176248639822006,0.034389479160109974,0.05861409816923574,1.6506106111449648
2009-05-15,1.0597325563430786,0.5245403284316847,0.11863096803426743,0.03699293716057833,0.06078573264005052,1.8006825226096597
2009-05-16,1.012020230293274,0.5675405690829032,0.12301963567733765,0.04270847635545639,0.064091716753015,1.8093806281619862
2009-05-17,1.0240206718444824,0.5378754342819052,0.11579732596874237,0.04274553247034646,0.06366933499080832,1.784108299556285
2009-05-18,1.0858672857284546,0.5028060851659504,0.18276959657669067,0.043312877672908576,0.06253282870035501,1.8772886738443593
2009-05-19,1.198868751525879,0.5075250504529021,0.17079821228981018,0.04398414120120901,0.06478580462070725,1.9859619600905074
2009-05-20,1.0543440580368042,0.49733976503319,0.11567384004592896,0.039910321610809506,0.06306165526128821,1.7703296399880206
2009-05-21,1.067110300064087,0.5032928064939317,0.19964368641376495,0.03672178202230128,0.06478657810424412,1.871555153098329
2009-05-22,1.0467973947525024,0.46031524472573465,0.1128956526517868,0.03713113647807121,0.06376204989403768,1.7209014785021328
2009-05-23,1.1170092821121216,0.48131358632325677,0.10954662412405014,0.03785833740100589,0.06434621809637146,1.8100740480568058
2009-05-24,1.2195768356323242,0.5283454060516091,0.12020080536603928,0.03711223564258822,0.06476355150770627,1.969998834200267
2009-05-25,1.254583477973938,0.5787982195326571,0.22519929707050323,0.038853490665553804,0.06888308346049865,2.1663175687031506
2009-05-26,1.348129153251648,0.7006330937642749,0.18604128062725067,0.03806901281617057,0.0698723058302439,2.342744846289588
2009-05-27,1.348129153251648,0.666873862911993,0.19134563207626343,0.03922281823835852,0.06574402943147001,2.3113154959097333
2009-05-28,1.3445483446121216,0.5771609760080765,0.21037454903125763,0.037129535358550465,0.05502329104517955,2.2242366960551854
2009-05-29,1.2479848861694336,0.48429343759665616,0.15019875764846802,0.03643082235321921,0.04503477168010747,1.9639426754478844
2009-05-30,1.1482399702072144,0.4425499164152173,0.14799708127975464,0.03464383616436514,0.04103805313037012,1.8144688571969216
2009-05-31,0.8331342339515686,0.43621611698410967,0.1487962305545807,0.034165708655015295,0.034622797547356365,1.4869350876926306
2009-06-01,0.8453966379165649,0.4243352005540233,0.14601607620716095,0.033764333636090944,0.035626514817108164,1.4851387631309483
2009-06-02,0.8331342339515686,0.4235712580452849,0.13583272695541382,0.03543735808431609,0.03807818161459874,1.4660537586511821
2009-06-03,0.9277825951576233,0.4675693239094151,0.1607164442539215,0.03461891096278361,0.04264616348919752,1.633333437772941
2009-06-04,0.9524573087692261,0.5236776111928385,0.1670864373445511,0.035728109057062994,0.04627539453169095,1.7252248608953695
2009-06-05,1.019294261932373,0.5999666084070134,0.16947181522846222,0.03678479002887555,0.053345103078675675,1.8788625786753999
2009-06-06,1.0925132036209106,0.6595499356664887,0.18926569819450378,0.03736165411526431,0.05854011063603501,2.0372306022332025
2009-06-07,1.438277006149292,0.7241489752823462,0.18187570571899414,0.03807124008997184,0.05538380563937549,2.4377567328799796
2009-06-08,1.4845304489135742,0.7126096956279999,0.29416370391845703,0.0444522807510723,0.05580008561713743,2.591556214828241
2009-06-09,1.4872161149978638,0.7287317610487956,0.17907701432704926,0.04410868574058764,0.05450225068614533,2.4936358268004413
2009-06-10,1.3856961727142334,0.545967927289571,0.18007618188858032,0.03568864550443623,0.058249306977481694,2.2056782343743024
2009-06-11,1.410752296447754,0.4973331344926032,0.21779458224773407,0.03541479258627623,0.04630110366476013,2.2075959094391275
2009-06-12,1.378882646560669,0.46487825777245667,0.20117874443531036,0.03332656167951177,0.038244771192776285,2.116510981640724
2009-06-13,1.3431607484817505,0.4432476716457989,0.20114703476428986,0.031807136445690984,0.030875609708579516,2.0502382010461098
2009-06-14,1.0852794647216797,0.4229618968817502,0.19196106493473053,0.03182538319577149,0.030184618755949695,1.7622124284898817
2009-06-15,1.0881438255310059,0.43497036373060016,0.21367113292217255,0.03261101806761553,0.03420360491506529,1.8035999451664595
2009-06-16,1.0412391424179077,0.43422908832591217,0.21143150329589844,0.034687362419491594,0.03791722247625318,1.759504318935463
2009-06-17,1.0380226373672485,0.46289357464268194,0.22077040374279022,0.03491267289834936,0.04393918008804877,1.8005384687391188
2009-06-18,1.0768321752548218,0.5078907205661043,0.19927677512168884,0.03547455292999225,0.05012706316655894,1.869601287039166
2009-06-19,1.2630999088287354,0.5310211707502772,0.22233626246452332,0.035860651471513516,0.05676863507300063,2.10908662858805
2009-06-20,1.544204831123352,0.6118771500240441,0.22368159890174866,0.03945541197791921,0.06027679332392258,2.4794957853509865
2009-06-21,1.5983487367630005,0.7437249783284274,0.21745532751083374,0.04712907225527272,0.06874703842844215,2.675405153285977
2009-06-22,1.993831992149353,0.8803715368241378,0.24943894147872925,0.04980751396971125,0.07286859842247921,3.2463185828444105
2009-06-23,1.993831992149353,0.9069060255960717,0.26929590106010437,0.04985148611126459,0.07531621962826608,3.2952016245450597
2009-06-24,2.0638654232025146,0.9324417439588215,0.23397012054920197,0.04999189023249298,0.0782990180678018,3.358568196010833
2009-06-25,2.1134731769561768,0.9476649368960088,0.23077557981014252,0.04991782394892335,0.07820921018334782,3.4200407277945994
2009-06-26,2.20023775100708,0.8904058462309652,0.3454091250896454,0.05003786989551684,0.07707533947700676,3.563165931700214
2009-06-27,2.253704071044922,0.89694509987491,0.28390246629714966,0.05037773337892639,0.07833521574693614,3.563264586342844
2009-06-28,2.2800796031951904,0.9100927257982072,0.2722660303115845,0.05036572311749659,0.07896786794682997,3.5917719503693086
2009-06-29,2.3354861736297607,0.8874334934605461,0.35402020812034607,0.05087622360115258,0.07564822167094488,3.70346432048275
2009-06-30,2.118062973022461,0.887566478005906,0.245271235704422,0.05040402976451991,0.07660248601167367,3.377907202508983
2009-07-01,2.280503988265991,0.8925490459210446,0.247453510761261,0.051290849380402674,0.07955606828341816,3.5513534626121177
2009-07-02,1.968462586402893,0.9579541979738226,0.24218834936618805,0.05038167170899808,0.07650651223584329,3.295493317687745
2009-07-03,1.968462586402893,0.949702175002384,0.24534465372562408,0.050450372244752094,0.07588792995896687,3.28984771733462
2009-07-04,1.968462586402893,0.9659017954703544,0.2085336595773697,0.04975020176451613,0.07472171882923735,3.2673699620443704
2009-07-05,1.968462586402893,0.8257244598574514,0.19235466420650482,0.043626753960952246,0.06374960270668376,3.093918067134485
2009-07-06,1.957587480545044,0.6062308761074318,0.19262002408504486,0.0362342012475558,0.05715612377313876,2.8498287057582155
2009-07-07,1.922447919845581,0.5611495061829608,0.18560075759887695,0.03334079637412584,0.05463161030736065,2.757170590308905
2009-07-08,1.6793203353881836,0.5110601787719959,0.15379595756530762,0.03248027622220195,0.052877600256384584,2.429534348204074
2009-07-09,1.712932825088501,0.5305132513455753,0.16464193165302277,0.03386638006822168,0.05631630700871573,2.4982706951640363
2009-07-10,1.9451851844787598,0.5752178640954775,0.17280252277851105,0.03533730330807284,0.05977138504846765,2.788314259709289
2009-07-11,1.88832426071167,0.5476852783230397,0.17266160249710083,0.0342606009321955,0.057333534200023385,2.700265276664029
2009-07-12,1.59401273727417,0.5221574846608239,0.19052954018115997,0.03405471144905073,0.0560489044132229,2.3968033779784275
2009-07-13,1.6604163646697998,0.5337095378168617,0.17490996420383453,0.03486212877806892,0.05904757246796585,2.462945567936531
2009-07-14,1.6520973443984985,0.4658788612333856,0.14152058959007263,0.033659151151351825,0.052142591860000156,2.3452985382333087
2009-07-15,1.5211760997772217,0.39081787802036566,0.13600514829158783,0.03203682609557861,0.04613507646936729,2.1261710286541216
2009-07-16,1.303507924079895,0.34537526112337147,0.12464603036642075,0.030949395496946776,0.0388319005906568,1.843310511657291
