n,obs_mean,sim_mean,bias,relative_bias_pct,mae,rmse,pearson_r,model,variable,month
1054,19.456716365238172,22.266317203199893,2.809600837961724,14.440262093666654,2.839648791459816,3.2129253525973214,-0.0032197482726203635,MPI-ESM1-2-HR,tasmax,10
1020,19.436578471298105,22.36395343554491,2.9273749642468063,15.061164024160146,3.0224980351259663,3.467083117997348,0.05031937852680633,MPI-ESM1-2-HR,tasmax,11
1054,19.71930387939916,22.303405189535937,2.5841013101367785,13.104424608195222,2.7806423193860743,3.2431936851171517,0.11868253994123729,MPI-ESM1-2-HR,tasmax,12
1054,68.90529208054431,73.8663545480106,4.9610624674662835,7.199827934358411,6.89411956885571,8.605689881282654,0.07723963091839743,MPI-ESM1-2-HR,rh,1
960,66.13892313126364,70.81155470032076,4.672631569057114,7.064873977133712,7.978751258142273,9.863499708756041,0.0410384900078326,MPI-ESM1-2-HR,rh,2
1054,68.50894283634756,68.59706649242725,0.08812365607968614,0.12863088004465886,9.451407619307645,11.788762572544927,-0.03791019593831956,MPI-ESM1-2-HR,rh,3
1020,74.35235193435855,72.4270907664138,-1.9252611679447527,-2.589374939537159,9.983690534499896,12.50031919157911,0.12634357643110383,MPI-ESM1-2-HR,rh,4
1054,82.20170000946295,81.39196021241331,-0.8097397970496428,-0.9850645387582332,9.488983814206751,12.304903376272641,0.1054522528432919,MPI-ESM1-2-HR,rh,5
1020,87.42678449571326,89.13762339534043,1.7108388996271697,1.9568818749259342,5.217109896352632,6.667549832681994,0.12197099241820454,MPI-ESM1-2-HR,rh,6
1054,82.67233529844425,86.89381121650676,4.2214759180625,5.10627394620355,6.698103499448,8.158805434082979,0.1248897301714146,MPI-ESM1-2-HR,rh,7
1054,83.63236799241542,87.52237455563619,3.8900065632207874,4.651317015887401,6.660724183152872,8.03861811784938,0.09492181288936746,MPI-ESM1-2-HR,rh,8
1020,88.23264707608286,89.70004078157842,1.467393705495564,1.6630960921190916,4.9878376190668305,6.232947300462075,0.011067253549324758,MPI-ESM1-2-HR,rh,9
1054,85.52617495386494,88.7694989287264,3.243323974861466,3.792200430582801,6.156407582304978,7.544204840905771,0.07029465450892661,MPI-ESM1-2-HR,rh,10
1020,79.54019963880404,84.30348586087874,4.763286222074697,5.988526862775068,6.983056657307856,8.539918758518509,0.07361033514122163,MPI-ESM1-2-HR,rh,11
1054,74.1133167204031,77.87487074472986,3.7615540243267627,5.075409104300984,6.1742478542403285,7.738078738260597,0.16527667885259276,MPI-ESM1-2-HR,rh,12
1054,18.404217912734683,19.397187463812173,0.9929695510774912,5.395336850420642,2.3054014937236587,2.944019986998453,0.08205857002721935,MPI-ESM1-2-HR,shortwave,1
960,20.46423680803776,21.402368708751244,0.9381319007134804,4.584250610044785,2.52847223067764,3.246538705447015,0.09487800981259631,MPI-ESM1-2-HR,shortwave,2
1054,22.202694948485384,23.03939773042859,0.8367027819432065,3.7684739797782267,2.888981693318303,3.6741700421749424,0.07853113913262262,MPI-ESM1-2-HR,shortwave,3
1020,22.32553785929223,23.059947054279736,0.7344091949875077,3.2895476006721847,2.9940578999739382,3.8106365994864055,0.03585613144633876,MPI-ESM1-2-HR,shortwave,4
1054,19.96992643498379,21.734050250036244,1.764123815052452,8.83390242220431,3.7491310392318153,4.8499643727870865,0.0544945961119671,MPI-ESM1-2-HR,shortwave,5
1020,18.006273503707448,20.71631032178299,2.7100368180755448,15.05051457492054,3.7934721537327643,4.969686049669336,0.08719449171720228,MPI-ESM1-2-HR,shortwave,6
1054,19.435099001302003,21.89054724842724,2.455448247125235,12.634091789091164,3.5445488335219326,4.6108225182699325,0.020619831782314458,MPI-ESM1-2-HR,shortwave,7
1054,19.241940832421548,21.666176557653188,2.4242357252316373,12.598706889000207,3.413754329616063,4.396469553682995,0.0662851303549496,MPI-ESM1-2-HR,shortwave,8
1020,17.0613806266916,19.886803873800723,2.825423247109121,16.56034355560241,3.8283602313500436,5.051055272242955,0.029965391260324055,MPI-ESM1-2-HR,shortwave,9
1054,16.324083081978984,19.475804098134343,3.1517210161553564,19.307185587867462,3.908774290027081,5.091776636932011,-0.03636334469274124,MPI-ESM1-2-HR,shortwave,10
1020,16.878443072645123,19.080227315992836,2.201784243347716,13.044948718736658,3.0383075933194577,4.034283943580596,0.004576295259462757,MPI-ESM1-2-HR,shortwave,11
1054,17.273098846655497,18.49406988780984,1.220971041154343,7.068627650392642,2.379621614160321,3.0553216765536093,0.034820894027154284,MPI-ESM1-2-HR,shortwave,12
1054,29.56285755839687,27.01385199138613,-2.5490055670107408,-8.622324692312212,2.6729965381417196,3.0718719440806157,-0.05865403462584987,MPI-ESM1-2-HR,longwave,1
960,29.676811075626073,27.41082019265097,-2.265990882975106,-7.635560563433285,2.381056328563527,2.7634863648775676,0.08414580562989975,MPI-ESM1-2-HR,longwave,2
1054,30.114206411355994,28.172763182620137,-1.941443228735858,-6.44693471983291,2.1948083411292907,2.569249312263353,0.07155226873592417,MPI-ESM1-2-HR,longwave,3
1020,30.91169492617976,28.940582532060823,-1.9711123941189366,-6.376591121341458,2.0974648814850307,2.389380195955381,0.04588469513960686,MPI-ESM1-2-HR,longwave,4
1054,31.78111136081439,29.187062348346807,-2.594049012467584,-8.162235055335433,2.6191386350685537,2.824167876983716,0.07724353650737985,MPI-ESM1-2-HR,longwave,5
1020,32.31927905268407,29.133938489652394,-3.185340563031671,-9.855852780129183,3.185340563031671,3.2908820422660363,0.03629155685994347,MPI-ESM1-2-HR,longwave,6
1054,31.95423575452316,28.773820533869255,-3.1804152206539054,-9.95303172038378,3.1804152206539054,3.292613540207773,0.030204745031673117,MPI-ESM1-2-HR,longwave,7
1054,32.04969838689038,28.812648102202505,-3.2370502846878724,-10.10009593728956,3.2370502846878724,3.336979247984988,0.03303511300415171,MPI-ESM1-2-HR,longwave,8
1020,32.315648778700286,28.953243663931605,-3.362405114768682,-10.404881974657716,3.362405114768682,3.452908733669644,0.001865914132213622,MPI-ESM1-2-HR,longwave,9
1054,32.00403175713533,28.47400430609777,-3.530027451037557,-11.029946094996404,3.5323722235310964,3.7017648338424936,0.17445781586191358,MPI-ESM1-2-HR,longwave,10
1020,30.951772399490835,27.679674207948484,-3.2720981915423506,-10.571602004918391,3.295758511577442,3.616494331039608,0.036086098283098195,MPI-ESM1-2-HR,longwave,11
1054,30.02933934645889,27.23789577080421,-2.791443575654677,-9.29572090630708,2.878862663156788,3.2392344422542663,-0.03946143506362219,MPI-ESM1-2-HR,longwave,12
1054,1.0443244739342783,3.942790945260362,2.898466471326084,277.5446275243082,2.9139261097276363,3.460114800403495,0.03014073628430081,MPI-ESM1-2-HR,wind,1
960,0.9335610295164656,3.5548373997879836,2.621276370271518,280.78253990841904,2.6500587711848373,3.191325661876144,-0.05578331302416887,MPI-ESM1-2-HR,wind,2
1054,0.8231485131691066,3.245949932845617,2.4228014196765106,294.33345027239005,2.430955349743622,2.8929836235744855,-0.03467490802369287,MPI-ESM1-2-HR,wind,3
1020,0.6684938506913437,2.7759098187301317,2.107415968038788,315.2483700275385,2.1112553441430992,2.4277243618097417,-0.013848177238643563,MPI-ESM1-2-HR,wind,4
1054,0.5677975445639214,2.30482872780503,1.737031183241109,305.92439151444023,1.7388337619712244,1.930120677988558,0.015534284422891217,MPI-ESM1-2-HR,wind,5
1020,0.6524367201109273,2.179267654930946,1.5268309348200189,234.01977352844685,1.5347795494357905,1.7694247849635683,0.015408104051098718,MPI-ESM1-2-HR,wind,6
1054,0.9963955983089723,2.457223737692616,1.4608281393836433,146.61125981115134,1.4813072299411705,1.7609179731897004,-0.04328518965732015,MPI-ESM1-2-HR,wind,7
1054,0.858463036495093,2.1276778785360606,1.2692148420409672,147.84734905102954,1.2932789774649374,1.5311290492973797,0.010216611228742544,MPI-ESM1-2-HR,wind,8
1020,0.640677631224259,2.0928923867697966,1.4522147555455374,226.66855915829728,1.460221759585667,1.6694713981914764,-0.002719805734517222,MPI-ESM1-2-HR,wind,9
1054,0.8093463180435,2.5287277278563094,1.719381409812809,212.44075267670488,1.7368739024186597,2.1131939046236554,0.054245538422378455,MPI-ESM1-2-HR,wind,10
1020,1.0761163727796093,3.494582199931566,2.418465827151957,224.74017572142856,2.4486412387889267,2.972065601662457,0.027610096688714475,MPI-ESM1-2-HR,wind,11
1054,1.0701987130665158,3.8516743794519166,2.7814756663854,259.9027295048264,2.809495700717475,3.345560669509521,0.04979632840512767,MPI-ESM1-2-HR,wind,12
1054,0.3686543253899506,1.2649088990790163,0.8962545736890657,243.11516560697794,1.4250675862882383,4.360782328498156,-0.005929563402049123,MRI-ESM2-0,precip_consensus,1
960,0.6296391970554329,0.9876815173378987,0.3580423202824656,56.864680908825925,1.3317985544075384,3.0111214428525246,-0.04558822886406426,MRI-ESM2-0,precip_consensus,2
