relative_level_m,wet_pixels,area_km2,volume_km3,mean_water_depth_m,area_pct_reference,volume_pct_reference,exposed_area_from_reference_km2,storage_loss_from_reference_km3,absolute_level_temporal_2014_median_m,absolute_level_temporal_2014_min_m,absolute_level_temporal_2014_max_m,absolute_level_area_anchored_2026_m,dA_dH_km2_per_m,dV_dH_numeric_km2,dVdH_minus_area_km2
-320.699999999999,214452,11.96058855490514,0.036683385548478685,3.067021775733144,9.450800985923747,0.14490676995538812,114.59575913159814,25.278479984508184,1236.860000000001,1236.610000000001,1237.3900000000008,1234.6395226000009,1.8895824717889964,11.961118968161822,0.0005304132566816833
-320.599999999999,217859,12.150606485288451,0.037888952502436866,3.118276651318726,9.600945908605945,0.14966900252065038,114.40574120121484,25.277274417554224,1236.960000000001,1236.710000000001,1237.490000000001,1234.739522600001,1.9110549998775113,12.15142078206438,0.0008142967759283692
-320.499999999999,221305,12.34279955488073,0.039113669704892114,3.168946358642383,9.752809543347022,0.1545068824290371,114.21354813162256,25.27604970035177,1237.0600000000009,1236.8100000000009,1237.590000000001,1234.8395226000011,1.9283445679487843,12.343591305480714,0.0007917505999852636
-320.39999999999895,224774,12.536275398878296,0.04035767076353357,3.2192712332360407,9.905686777507437,0.15942093745786176,114.020072287625,25.27480569929313,1237.160000000001,1236.910000000001,1237.690000000001,1234.939522600001,1.9517691440453346,12.537703572961432,0.0014281740831361134
-320.29999999999893,228304,12.733153383689885,0.041621210419484966,3.268727640774224,10.061252253606101,0.1644121738859306,113.8231943028134,25.273542159637177,1237.2600000000011,1237.0100000000011,1237.7900000000009,1235.039522600001,1.9774246321510824,12.734240691057632,0.0010873073677473144
-320.1999999999989,231865,12.931760325308602,0.042904518901745674,3.3177632296337665,10.218183885443874,0.16948150116421562,113.62458736119468,25.272258851154916,1237.360000000001,1237.110000000001,1237.890000000001,1235.139522600001,1.9980605682361472,12.93266584685889,0.0009055215502886682
-320.0999999999989,235469,13.132765497337205,0.04420774358885733,3.3662173894615632,10.377010507500415,0.17462950146767464,113.42358218916608,25.270955626467806,1237.460000000001,1237.210000000001,1237.9900000000011,1235.2395226000012,8.138645873548095,13.132967576246946,0.00020207890974077714
-319.99999999999886,261050,14.559489500018591,0.04553111241699566,3.12724648875481,11.504353409506066,0.17985707519016395,111.9968581864847,25.269632257639667,1237.560000000001,1237.310000000001,1238.090000000001,1235.3395226000011,7.612429503378993,13.920525904496724,-0.6389635955218669
-319.89999999999884,262767,14.65525139801335,0.04699184876975731,3.2064853405467666,11.580020809636775,0.18562727833445591,111.90109628848994,25.268171521286906,1237.6600000000012,1237.4100000000012,1238.190000000001,1235.439522600001,0.9690524039945031,14.655787221260262,0.0005358232469117041
-319.7999999999988,264525,14.753299980817536,0.04846226986124838,3.284842708021918,11.657495060906308,0.19143573814961287,111.80304770568576,25.266701100195416,1237.7600000000011,1237.5100000000011,1238.290000000001,1235.5395226000012,0.9977753961129073,14.753760086874927,0.0004601060573907745
-319.6999999999988,266345,14.854806477235977,0.04994260078713297,3.3620499104896955,11.737701623654063,0.1972833438088975,111.7015412092673,25.26522076926953,1237.860000000001,1237.610000000001,1238.3900000000012,1235.6395226000013,1.0142283721807213,14.854101453144215,-0.0007050240917614303
-319.5999999999988,268162,14.956145655253726,0.0514330901518779,3.4389268022280004,11.817775977781901,0.2031710773500838,111.60020203124957,25.263730279904784,1237.9600000000012,1237.7100000000012,1238.4900000000011,1235.7395226000012,1.0242674762221051,14.95621278602994,6.713077621434138e-05
-319.49999999999875,270018,15.059659972480445,0.052933843344339634,3.5149427969203355,11.899569043968622,0.20909935508040592,111.49668771402284,25.26222952671232,1238.0600000000013,1237.8100000000013,1238.590000000001,1235.8395226000011,1.0538270603439595,15.060301783515285,0.0006418110348409556
-319.3999999999987,271941,15.166911067322566,0.05444515050858164,3.5897322972958468,11.98431476933342,0.21506932312742083,111.38943661918071,25.26071821954808,1238.1600000000012,1237.9100000000012,1238.6900000000012,1235.9395226000013,1.0797614124508512,15.166884170920019,-2.6896402546938702e-05
-319.2999999999987,273890,15.275612254970664,0.055967220178524325,3.663828280291199,12.070206302737468,0.22108180524216403,111.28073543153262,25.25919614987814,1238.2600000000011,1238.0100000000011,1238.7900000000013,1236.0395226000014,1.0942623405106298,15.27543113274512,-0.00018112222554300672
-319.1999999999987,275865,15.385763535424742,0.05750023673513136,3.737236478562843,12.157243644180774,0.2271375297666217,111.17058415107854,25.257663133321532,1238.3600000000013,1238.1100000000013,1238.8900000000012,1236.1395226000013,1.111830772583047,15.385928182261194,0.00016464683645267542
-319.09999999999866,277877,15.497978409487324,0.05904440581497727,3.8098133998452557,12.245911558603012,0.23323730900672876,111.05836927701597,25.256118964241686,1238.4600000000014,1238.2100000000014,1238.9900000000011,1236.2395226000012,1.138043988691092,15.498462980253251,0.000484570765927117
-318.99999999999864,279946,15.613372333163012,0.06059992933118272,3.8812838148019857,12.337091436803618,0.2393819405600268,110.94297535334027,25.25456344072548,1238.5600000000013,1238.3100000000013,1239.0900000000013,1236.3395226000014,1.1595165167796158,15.613194178070668,-0.00017815509234431204
-318.8999999999986,282035,15.7298817128433,0.06216704465059211,3.9521622467022945,12.429152705803652,0.24557236207341515,110.82646597365999,25.25299632540607,1238.6600000000012,1238.4100000000012,1239.1900000000014,1236.4395226000015,1.172623124833638,15.729885926541568,4.213698268529242e-06
-318.7999999999986,284151,15.847896958129793,0.06374590651649174,4.022357457579935,12.522403852382906,0.25180918481407794,110.70845072837349,25.25141746354017,1238.7600000000014,1238.5100000000014,1239.2900000000013,1236.5395226000014,1.1977208849370888,15.84845711228722,0.0005601541574264957
-318.69999999999857,286330,15.969425889830772,0.06533673607305028,4.0913641181463065,12.618431379980354,0.25809328234607415,110.58692179667251,25.249826633983613,1238.8600000000015,1238.6100000000015,1239.3900000000012,1236.6395226000013,1.2244918290474485,15.969874328180104,0.0004484383493323918
-318.59999999999854,288542,16.092795323939338,0.06693988138212849,4.159618017545403,12.715913202396855,0.2644260295839389,110.46355236256395,25.248223488674533,1238.9600000000014,1238.7100000000014,1239.4900000000014,1236.7395226000015,1.2406659411141097,16.09333881310878,0.0005434891694413579
-318.4999999999985,290779,16.21755907805365,0.06855540383567277,4.227233180142695,12.814496763312636,0.27080766903823983,110.33878860844963,25.24660796622099,1239.0600000000013,1238.8100000000013,1239.5900000000015,1236.8395226000016,1.2621384692026156,16.21852347625677,0.0009643982031199982
-318.3999999999985,293068,16.34522301777992,0.07018358607738058,4.293828600627637,12.915371940306926,0.2772393172085758,110.21112466872337,25.244979783979282,1239.1600000000014,1238.9100000000014,1239.6900000000014,1236.9395226000015,1.2833321332899952,16.345881953847204,0.0006589360672855094
-318.2999999999985,295381,16.474225504711708,0.07182458022644295,4.35981528879162,13.017304786260528,0.2837215749964255,110.08212218179158,25.24333878983022,1239.2600000000016,1239.0100000000016,1239.7900000000013,1237.0395226000014,1.311218533404958,16.475122769092557,0.0008972643808498049
-318.19999999999845,297770,16.60746672446097,0.07347861063119984,4.424432205724305,13.12258691725195,0.2902553286229706,109.94888096204232,25.241684759425464,1239.3600000000015,1239.1100000000015,1239.8900000000015,1237.1395226000016,1.3371528855118322,16.607554602926758,8.787846578783842e-05
-318.09999999999843,300176,16.741656081814135,0.07514609114702905,4.488569755572603,13.228618230422878,0.2968422129004054,109.81469160468916,25.240017278909633,1239.4600000000014,1239.2100000000014,1239.9900000000016,1237.2395226000017,1.3505383575670165,16.741824083502937,0.0001680016888023772
-317.9999999999984,302613,16.877574395974435,0.0768269754479012,4.552015215304021,13.33601569933292,0.30348204483157254,109.67877329052885,25.238336394608762,1239.5600000000015,1239.3100000000015,1240.0900000000015,1237.3395226000016,1.366154741631407,16.87738632447214,-0.00018807150229349645
